Id,Title,Name
428,,Джули
429,,Старик
430,,Взволнованный ребенок
431,,Ребенок
432,,Черный медвежонок
433,,Исследователь
434,Торговец барбекю,Мадука
435,,Ли
436,,Мио
437,,Офицер наемников
438,,Рабочий
439,Менестрель,Азирен
440,Teleporter,@409
441,Лидер наемников Серебряного света,Хардин
442,@402,Теодор
443,Лидер каравана мелочных торговцев,Фелиция
444,@402,Рассел
445,Руководство,Чоу
446,@445,Линсия
447,@445,Сеикан
448,Хранитель личного хранилища,Гатузо
449,미용사,Катрина
450,Весельчак,Лена
451,Красный конверт,Ада
452,Teleporter,Агата
453,@452,Катерина
454,@452,Грейс
455,@452,Ханна
456,Хранитель клана,Хьюберт
457,Хранитель крепости,Джеймс
458,Хранитель осады замка,Гарри
459,Хранитель холла клана,Жасмин
460,Аукционист клана,Кортни
461,Ведущий аукциона,Дарио
462,@401,Дикси
463,캐릭터 창고지기,Эдит
464,Хранитель поля боя,Дастин
550,,Наемник Серебряного света
551,,@550
552,,Офицер наемников Серебряного света
553,,Ученый наемников Серебряного света
554,,@553
555,,@553
556,,Участник каравана
557,,@556
558,,@556
559,,Посланник Глудио
560,,@559
561,,@559
562,,Посланник Диона
563,,@562
564,,@562
565,,Посланник Гирана
566,,@565
567,,@565
568,,Посланник Орена
569,,@568
570,,@568
571,,Посланник Иннадрила
572,,@571
573,,@571
574,,Посланник Адена
575,,@574
576,,@574
577,,Посланник Элмора
578,,@577
579,,@577
580,,Посланник Грации
581,,@580
582,,@580
583,,Эльфийский посланник
584,,@583
585,,@583
586,,Посланник темных эльфов
587,,Член семьи
588,,@587
589,,@587
590,,@587
591,,@587
1001,Для испытания навыков,Шрикер
1101,Для улучшения баланса битвы,Шрикер 1 ур.
1102,@1101,Шрикер 2 ур.
1103,@1101,Шрикер 3 ур.
1104,@1101,Шрикер 4 ур.
1105,@1101,Шрикер 5 ур.
1106,@1101,Шрикер 6 ур.
1107,@1101,Шрикер 7 ур.
1108,@1101,Шрикер 8 ур.
1109,@1101,Шрикер 9 ур.
1110,@1101,Шрикер 10 ур.
1111,@1101,Шрикер 11 ур.
1112,@1101,Шрикер 12 ур.
1113,@1101,Шрикер 13 ур.
1114,@1101,Шрикер 14 ур.
1115,@1101,Шрикер 15 ур.
1116,@1101,Шрикер 16 ур.
1117,@1101,Шрикер 17 ур.
1118,@1101,Шрикер 18 ур.
1119,@1101,Шрикер 19 ур.
1120,@1101,Шрикер 20 ур.
1121,@1101,Шрикер 21 ур.
1122,@1101,Шрикер 22 ур.
1123,@1101,Шрикер 23 ур.
1124,@1101,Шрикер 24 ур.
1125,@1101,Шрикер 25 ур.
1126,@1101,Шрикер 26 ур.
1127,@1101,Шрикер 27 ур.
1128,@1101,Шрикер 28 ур.
1129,@1101,Шрикер 29 ур.
1130,@1101,Шрикер 30 ур.
1131,@1101,Шрикер 31 ур.
1132,@1101,Шрикер 32 ур.
1133,@1101,Шрикер 33 ур.
1134,@1101,Шрикер 34 ур.
1135,@1101,Шрикер 35 ур.
1136,@1101,Шрикер 36 ур.
1137,@1101,Шрикер 37 ур.
1138,@1101,Шрикер 38 ур.
1139,@1101,Шрикер 39 ур.
1140,@1101,Шрикер 40 ур.
1141,@1101,Шрикер 41 ур.
1142,@1101,Шрикер 42 ур.
1143,@1101,Шрикер 43 ур.
1144,@1101,Шрикер 44 ур.
1145,@1101,Шрикер 45 ур.
1146,@1101,Шрикер 46 ур.
1147,@1101,Шрикер 47 ур.
1148,@1101,Шрикер 48 ур.
1149,@1101,Шрикер 49 ур.
1150,@1101,Шрикер 50 ур.
1151,@1101,Шрикер 51 ур.
1152,@1101,Шрикер 52 ур.
1153,@1101,Шрикер 53 ур.
1154,@1101,Шрикер 54 ур.
1155,@1101,Шрикер 55 ур.
1156,@1101,Шрикер 56 ур.
1157,@1101,Шрикер 57 ур.
1158,@1101,Шрикер 58 ур.
1159,@1101,Шрикер 59 ур.
1160,@1101,Шрикер 60 ур.
1161,@1101,Шрикер 61 ур.
1162,@1101,Шрикер 62 ур.
1163,@1101,Шрикер 63 ур.
1164,@1101,Шрикер 64 ур.
1165,@1101,Шрикер 65 ур.
1166,@1101,Шрикер 66 ур.
1167,@1101,Шрикер 67 ур.
1168,@1101,Шрикер 67 ур.
1169,@1101,Шрикер 68 ур.
1170,@1101,Шрикер 70 ур.
1171,@1101,Шрикер 71 ур.
1172,@1101,Шрикер 72 ур.
1173,@1101,Шрикер 73 ур.
1174,@1101,Шрикер 74 ур.
1175,@1101,Шрикер 75 ур.
1176,@1101,Шрикер 76 ур.
1177,@1101,Шрикер 77 ур.
1178,@1101,Шрикер 78 ур.
1179,@1101,Шрикер 79 ур.
1180,@1101,Шрикер 80 ур.
1181,@1101,Шрикер 81 ур.
1182,@1101,Шрикер 82 ур.
1183,@1101,Шрикер 83 ур.
1184,@1101,Шрикер 84 ур.
1185,@1101,Шрикер 85 ур.
1186,@1101,Шрикер 86 ур.
1187,@1101,Шрикер 87 ур.
1188,@1101,Шрикер 88 ур.
1189,@1101,Шрикер 89 ур.
1190,@1101,Шрикер 90 ур.
1191,@1101,Шрикер 91 ур.
1192,@1101,Шрикер 92 ур.
1193,@1101,Шрикер 93 ур.
1194,@1101,Шрикер 94 ур.
1195,@1101,Шрикер 95 ур.
1196,@1101,Шрикер 96 ур.
1197,@1101,Шрикер 97 ур.
1198,@1101,Шрикер 98 ур.
1199,@1101,Шрикер 99 ур.
1200,@1101,Шрикер 100 ур.
1201,@1101,@1101
1202,@1101,@1102
1203,@1101,@1103
1204,@1101,@1104
1205,@1101,@1105
1206,@1101,@1106
1207,@1101,@1107
1208,@1101,@1108
1209,@1101,@1109
1210,@1101,@1110
1211,@1101,@1111
1212,@1101,@1112
1213,@1101,@1113
1214,@1101,@1114
1215,@1101,@1115
1216,@1101,@1116
1217,@1101,@1117
1218,@1101,@1118
1219,@1101,@1119
1220,@1101,@1120
1221,@1101,@1121
1222,@1101,@1122
1223,@1101,@1123
1224,@1101,@1124
1225,@1101,@1125
1226,@1101,@1126
1227,@1101,@1127
1228,@1101,@1128
1229,@1101,@1129
1230,@1101,@1130
1231,@1101,@1131
1232,@1101,@1132
1233,@1101,@1133
1234,@1101,@1134
1235,@1101,@1135
1236,@1101,@1136
1237,@1101,@1137
1238,@1101,@1138
1239,@1101,@1139
1240,@1101,@1140
1241,@1101,@1141
1242,@1101,@1142
1243,@1101,@1143
1244,@1101,@1144
1245,@1101,@1145
1246,@1101,@1146
1247,@1101,@1147
1248,@1101,@1148
1249,@1101,@1149
1250,@1101,@1150
1251,@1101,@1151
1252,@1101,@1152
1253,@1101,@1153
1254,@1101,@1154
1255,@1101,@1155
1256,@1101,@1156
1257,@1101,@1157
1258,@1101,@1158
1259,@1101,@1159
1260,@1101,@1160
1261,@1101,@1161
1262,@1101,@1162
1263,@1101,@1163
1264,@1101,@1164
1265,@1101,@1165
1266,@1101,@1166
1267,@1101,@1167
1268,@1101,@1168
1269,@1101,@1169
1270,@1101,@1170
1271,@1101,@1171
1272,@1101,@1172
1273,@1101,@1173
1274,@1101,@1174
1275,@1101,@1175
1276,@1101,@1176
1277,@1101,@1177
1278,@1101,@1178
1279,@1101,@1179
1280,@1101,@1180
1281,@1101,@1181
1282,@1101,@1182
1283,@1101,@1183
1284,@1101,@1184
1285,@1101,@1185
1286,@1101,@1186
1287,@1101,@1187
1288,@1101,@1188
1289,@1101,@1189
1290,@1101,@1190
1291,@1101,@1191
1292,@1101,@1192
1293,@1101,@1193
1294,@1101,@1194
1295,@1101,@1195
1296,@1101,@1196
1297,@1101,@1197
1298,@1101,@1198
1299,@1101,@1199
1300,@1101,@1200
1301,@1101,@1101
1302,@1101,@1102
1303,@1101,@1103
1304,@1101,@1104
1305,@1101,@1105
1306,@1101,@1106
1307,@1101,@1107
1308,@1101,@1108
1309,@1101,@1109
1310,@1101,@1110
1311,@1101,@1111
1312,@1101,@1112
1313,@1101,@1113
1314,@1101,@1114
1315,@1101,@1115
1316,@1101,@1116
1317,@1101,@1117
1318,@1101,@1118
1319,@1101,@1119
1320,@1101,@1120
1321,@1101,@1121
1322,@1101,@1122
1323,@1101,@1123
1324,@1101,@1124
1325,@1101,@1125
1326,@1101,@1126
1327,@1101,@1127
1328,@1101,@1128
1329,@1101,@1129
1330,@1101,@1130
1331,@1101,@1131
1332,@1101,@1132
1333,@1101,@1133
1334,@1101,@1134
1335,@1101,@1135
1336,@1101,@1136
1337,@1101,@1137
1338,@1101,@1138
1339,@1101,@1139
1340,@1101,@1140
1341,@1101,@1141
1342,@1101,@1142
1343,@1101,@1143
1344,@1101,@1144
1345,@1101,@1145
1346,@1101,@1146
1347,@1101,@1147
1348,@1101,@1148
1349,@1101,@1149
1350,@1101,@1150
1351,@1101,@1151
1352,@1101,@1152
1353,@1101,@1153
1354,@1101,@1154
1355,@1101,@1155
1356,@1101,@1156
1357,@1101,@1157
1358,@1101,@1158
1359,@1101,@1159
1360,@1101,@1160
1361,@1101,@1161
1362,@1101,@1162
1363,@1101,@1163
1364,@1101,@1164
1365,@1101,@1165
1366,@1101,@1166
1367,@1101,@1167
1368,@1101,@1168
1369,@1101,@1169
1370,@1101,@1170
1371,@1101,@1171
1372,@1101,@1172
1373,@1101,@1173
1374,@1101,@1174
1375,@1101,@1175
1376,@1101,@1176
1377,@1101,@1177
1378,@1101,@1178
1379,@1101,@1179
1380,@1101,@1180
1381,@1101,@1181
1382,@1101,@1182
1383,@1101,@1183
1384,@1101,@1184
1385,@1101,@1185
1386,@1101,@1186
1387,@1101,@1187
1388,@1101,@1188
1389,@1101,@1189
1390,@1101,@1190
1391,@1101,@1191
1392,@1101,@1192
1393,@1101,@1193
1394,@1101,@1194
1395,@1101,@1195
1396,@1101,@1196
1397,@1101,@1197
1398,@1101,@1198
1399,@1101,@1199
1400,@1101,@1200
1401,@1101,@1101
1402,@1101,@1102
1403,@1101,@1103
1404,@1101,@1104
1405,@1101,@1105
1406,@1101,@1106
1407,@1101,@1107
1408,@1101,@1108
1409,@1101,@1109
1410,@1101,@1110
1411,@1101,@1111
1412,@1101,@1112
1413,@1101,@1113
1414,@1101,@1114
1415,@1101,@1115
1416,@1101,@1116
1417,@1101,@1117
1418,@1101,@1118
1419,@1101,@1119
1420,@1101,@1120
1421,@1101,@1121
1422,@1101,@1122
1423,@1101,@1123
1424,@1101,@1124
1425,@1101,@1125
1426,@1101,@1126
1427,@1101,@1127
1428,@1101,@1128
1429,@1101,@1129
1430,@1101,@1130
1431,@1101,@1131
1432,@1101,@1132
1433,@1101,@1133
1434,@1101,@1134
1435,@1101,@1135
1436,@1101,@1136
1437,@1101,@1137
1438,@1101,@1138
1439,@1101,@1139
1440,@1101,@1140
1441,@1101,@1141
1442,@1101,@1142
1443,@1101,@1143
1444,@1101,@1144
1445,@1101,@1145
1446,@1101,@1146
1447,@1101,@1147
1448,@1101,@1148
1449,@1101,@1149
1450,@1101,@1150
1451,@1101,@1151
1452,@1101,@1152
1453,@1101,@1153
1454,@1101,@1154
1455,@1101,@1155
1456,@1101,@1156
1457,@1101,@1157
1458,@1101,@1158
1459,@1101,@1159
1460,@1101,@1160
1461,@1101,@1161
1462,@1101,@1162
1463,@1101,@1163
1464,@1101,@1164
1465,@1101,@1165
1466,@1101,@1166
1467,@1101,@1167
1468,@1101,@1168
1469,@1101,@1169
1470,@1101,@1170
1471,@1101,@1171
1472,@1101,@1172
1473,@1101,@1173
1474,@1101,@1174
1475,@1101,@1175
1476,@1101,@1176
1477,@1101,@1177
1478,@1101,@1178
1479,@1101,@1179
1480,@1101,@1180
1481,@1101,@1181
1482,@1101,@1182
1483,@1101,@1183
1484,@1101,@1184
1485,@1101,@1185
1486,@1101,@1186
1487,@1101,@1187
1488,@1101,@1188
1489,@1101,@1189
1490,@1101,@1190
1491,@1101,@1191
1492,@1101,@1192
1493,@1101,@1193
1494,@1101,@1194
1495,@1101,@1195
1496,@1101,@1196
1497,@1101,@1197
1498,@1101,@1198
1499,@1101,@1199
1500,@1101,@1200
1501,@1101,@1101
1502,@1101,@1102
1503,@1101,@1103
1504,@1101,@1104
1505,@1101,@1105
1506,@1101,@1106
1507,@1101,@1107
1508,@1101,@1108
1509,@1101,@1109
1510,@1101,@1110
1511,@1101,@1111
1512,@1101,@1112
1513,@1101,@1113
1514,@1101,@1114
1515,@1101,@1115
1516,@1101,@1116
1517,@1101,@1117
1518,@1101,@1118
1519,@1101,@1119
1520,@1101,@1120
1521,@1101,@1121
1522,@1101,@1122
1523,@1101,@1123
1524,@1101,@1124
1525,@1101,@1125
1526,@1101,@1126
1527,@1101,@1127
1528,@1101,@1128
1529,@1101,@1129
1530,@1101,@1130
1531,@1101,@1131
1532,@1101,@1132
1533,@1101,@1133
1534,@1101,@1134
1535,@1101,@1135
1536,@1101,@1136
1537,@1101,@1137
1538,@1101,@1138
1539,@1101,@1139
1540,@1101,@1140
1541,@1101,@1141
1542,@1101,@1142
1543,@1101,@1143
1544,@1101,@1144
1545,@1101,@1145
1546,@1101,@1146
1547,@1101,@1147
1548,@1101,@1148
1549,@1101,@1149
1550,@1101,@1150
1551,@1101,@1151
1552,@1101,@1152
1553,@1101,@1153
1554,@1101,@1154
1555,@1101,@1155
1556,@1101,@1156
1557,@1101,@1157
1558,@1101,@1158
1559,@1101,@1159
1560,@1101,@1160
1561,@1101,@1161
1562,@1101,@1162
1563,@1101,@1163
1564,@1101,@1164
1565,@1101,@1165
1566,@1101,@1166
1567,@1101,@1167
1568,@1101,@1168
1569,@1101,@1169
1570,@1101,@1170
1571,@1101,@1171
1572,@1101,@1172
1573,@1101,@1173
1574,@1101,@1174
1575,@1101,@1175
1576,@1101,@1176
1577,@1101,@1177
1578,@1101,@1178
1579,@1101,@1179
1580,@1101,@1180
1581,@1101,@1181
1582,@1101,@1182
1583,@1101,@1183
1584,@1101,@1184
1585,@1101,@1185
1586,@1101,@1186
1587,@1101,@1187
1588,@1101,@1188
1589,@1101,@1189
1590,@1101,@1190
1591,@1101,@1191
1592,@1101,@1192
1593,@1101,@1193
1594,@1101,@1194
1595,@1101,@1195
1596,@1101,@1196
1597,@1101,@1197
1598,@1101,@1198
1599,@1101,@1199
1600,@1101,@1200
2000,TEST TITLE,Aimel
2001,@2000,ArmorMerchant
2002,@2000,ArmorMerchant_Capture
2003,@2000,Attack_ArmorMerchant
2004,@2000,Attack_ArmorMerchant_Bow
2005,@2000,CatTheCat
2006,@2000,CatTheCat_Attack
2007,@2000,CatTheCat_Down
2008,@2000,CityGuard
2009,@2000,CityGuard_02
2010,@2000,CityGuard_Drug
2011,@2000,CityGuard_Wounded
2012,@2000,DarkAssociation
2013,@2000,DarkAssociation_Capture
2014,@2000,DarkAssociation_Normal
2015,@2000,DarkAssociation_Wounded_01
2016,@2000,Fernel
2017,@2000,Fernel_Attack_Dagger
2018,@2000,GateKeeper
2019,@2000,Hardin
2020,@2000,Attack_Hardin
2021,@2000,Hardin_Capture
2022,@2000,HardinsFollower
2023,@2000,HardinsFollower_Capture
2024,@2000,HardinsFollower_Wound
2025,@2000,Attack_HardinsFollower
2026,@2000,HardinsFollower_Wounded
2027,@2000,ItemMerchant
2028,@2000,ItemMerchant_BattleStand
2029,@2000,ItemMerchant_Wounded
2030,@2000,ItemMerchant_Wounded_02
2031,@2000,Attack_ItemMerchant
2032,@2000,Terrify_ItemMerchant
2033,@2000,LittleGirl
2034,@2000,LittleGirl_Down
2035,@2000,LittleGirl_Terrify
2036,@2000,Magician
2037,@2000,Magician_Wounded
2038,@2000,Noble_01
2039,@2000,Noble_02
2040,@2000,Noble_03
2041,@2000,Noble_03_Attack_Sword
2042,@2000,Officer
2043,@2000,Attack_Officer
2044,@2000,Officer_Wounded
2045,@2000,Officer_02
2046,@2000,Officer_02_Attack_Spear
2047,@2000,Resident_01
2048,@2000,Resident_01_Talk
2049,@2000,Resident_02
2050,@2000,Attack_Resident_02
2051,@2000,Attack_Resident_02_Staff
2052,@2000,Resident_02_Capture
2053,@2000,Resident_02_Capture_02
2054,@2000,Resident_02_Dead
2055,@2000,Resident_02_Fear
2056,@2000,Resident_03
2057,@2000,Resident_03_Capture
2058,@2000,Resident_03_Capture_02
2059,@2000,Resident_03_Dead
2060,@2000,Resident_03_Fear
2061,@2000,Attack_Resident_03_Bow
2062,@2000,Attack_Resident_03_Bow_DarkSide
2063,@2000,Attack_Resident_03_DualSword
2064,@2000,Attack_Resident_03_Sword
2065,@2000,Resident_04
2066,@2000,Resident_04_Attack_Sword
2067,@2000,Resident_05
2068,@2000,Resident_05_Dagger
2069,@2000,SmeltingMerchant
2070,@2000,SmeltingMerchant_Capture
2071,@2000,SmeltingMerchant_Wounded
2072,@2000,SmeltingMerchant_Wounded_02
2073,@2000,Attack_SmeltingMerchant
2074,@2000,Student
2075,@2000,Student_down
2076,@2000,Student_Fear
2077,@2000,Student_Sleep
2078,@2000,Attack_Student_Dagger
2079,@2000,Attack_Student_Staff
2080,@2000,Teleporter
2081,@2000,Teleporter_Capture
2082,@2000,Attack_Teleporter
2083,@2000,TemplePriest
2084,@2000,TemplePriest_Capture
2085,@2000,TemplePriest_Fear
2086,@2000,TemplePriest_Wounded_01
2087,@2000,TemplePriest_Wounded_02
2088,@2000,Attack_TemplePriest
2089,@2000,Tutorial_DarkElf_01
2090,@2000,Tutorial_DarkElf_02
2091,@2000,Tutorial_Dwarf_01
2092,@2000,Tutorial_Elf_01
2093,@2000,Tutorial_Gate
2094,@2000,Tutorial_human_01
2095,@2000,Tutorial_human_02
2096,@2000,Tutorial_human_03
2097,@2000,Tutorial_human_04
2098,@2000,Tutorial_human_05
2099,@2000,Tutorial_human_06
2100,@2000,WarehouseKeeper
2101,@2000,WareHouseKeeper_Terrify
2102,@2000,WareHouseKeeper_Wounded
2103,@2000,Attack_WarehouseKeeper
2104,@2000,SmeltingMerchant_Attack_Bow
3000,,Антилопа
3001,,Личинка муравья
3002,,Муравей-солдат
3003,,Муравей
3004,,Василиск
3005,,Монстроглаз cмотритель
3006,,Черная Ива
3007,,Черный волк
3008,,Кровавая королева
3009,,Бореас
3010,,Королева-Горгона Стеноа
3011,,Пленная душа
3012,,Братство Тьмы
3013,,Рыцарь Тьмы
3014,,Черный леопард
3015,,Монарх Тьмы
3016,,Неркас
3017,,Рыжий лис
3018,,Дикора
3019,,Слуга рока
3020,,Драконид
3021,,Безглавый рыцарь
3022,,Перум
3023,,Горгулья Пыльной Бури
3024,,Гигантская пиявка
3025,,Гигантский пинчер
3026,,Грандис
3027,,Рыжий медведь
3028,,Смертоносный Гильотин
3029,,Оса
3030,,Воскрешенный фантом
3031,,Беспокойный фантом
3032,,Каим Ванул
3033,,Искатель орков Кетра
3034,,Белый капитан орков Кетра
3035,,Капитан рейнджеров орков Кетра
3036,,Король Людоедов
3037,,Ящер Лито
3038,,Вождь Ящеров Лито
3039,,Стрелок Ящеров Лито
3040,,Шаман Ящеров Лито
3041,,Боец Ящеров Лито
3042,,Рорка
3043,,Разведчик Ящеров Мэль
3044,,Шаман Ящеров Мэль
3046,,Боец Ящеров Мэль
3047,,@304
3048,,Солдат Болотных Стакато
3050,,Медуза
3051,,Мефорд
3052,,Мистический Ткач
3053,,Болотный убийца
3054,,Благородный муравей
3055,,Сфинкс
3056,,Сфинкс Шаман
3057,,Боец Сфинксов
3058,,Стрелок Гноллов
3059,,Воин Гноллов
3060,,Владыка Гноллов
3061,,Разведчик Гноллов
3062,,Орфен
3063,,Фрейлина Орфена
3064,,Пират Зомби
3065,,Капитан Пиратов Зомби
3066,,Штурман Пиратов Зомби
3067,,Ядовитый паук
3068,,Прима хора тьмы
3069,,Премо
3070,,Королева Муравьев
3072,,Ричард
3073,,Жнец
3074,,Сахара
3075,,Пещерный хранитель
3076,,Подземный Скелет Воитель
3077,,Скелет Меткий Стрелец
3078,,Скелет Следопыт
3079,,Скелет Разведчик
3080,,Снайпер
3081,,Споровый гриб
3082,,Каменный голем
3083,,Суккуб
3084,,Обнаружитель-Прайм
3085,,Фавн Танор
3086,,Фавн-вождь Танор
3087,,Фавн-шаман Танор
3088,,Фавн-боец Танор
3089,,Скорпион Тепра
3090,,Орк Брека
3091,,Лучник орков Брека
3092,,Владыка Орков Брека
3093,,Шаман Орков Брека
3094,,Воин Орков Брека
3095,,Лучник Орков Турек
3096,,Владыка орков Турек
3097,,Бандит Орков Турек
3098,,Тиферон
3099,,Вопль отчаянья
3100,,Валидус
3101,,Кровопийца
3102,,Гончая Турек
3103,,Оборотень
3104,,Белый волк
3105,,Бешеный кугуар
3106,,Вепрь
3108,,Змей
3109,,Закен
3110,,Лорд зомби Краул
3111,,Орбис
3112,,Маккум
3113,,Трикан
3114,,Кровавый король
3115,,Архонт Бо
3116,,Темный посланник
3117,,Варкарон
3118,,Кресус
3119,,Сильный медоед
3120,,@305
3121,,Разбушевавшийся воин
3122,,Курклин Измельчитель
3123,,Вождь Тураматия
3124,,Наблюдатель Шелоп
3125,,Птенец дракона
3126,,Нимфа Роза
3127,,Царица нимф Лара
3128,,Владыка фавнов Барка
3129,,Белеф
3130,,Рыцарь Эмбриона
3131,,Фея
3132,,Бес
3133,,Орк Кетра
3134,,Владыка орков Кетра
3135,,Поддельное золото
3136,,@205
3137,,Мудрец ящеров Танта
3138,,Боец ящеров Танта
3139,,DragonPython
3140,,DragonBerserker
3141,,Karinness
3142,,DarkAssociation_M_High
3143,,Grendel
3144,,ArmoredGrandis
3145,,EmbryonKnights
3146,,Leonard
10000,@441,@441
10001,@402,@442
10002,Странствующий торговец,Смайли
10003,Носильщик Смайли,Бамбам
10004,,@419
10005,,Стражник
10006,,@10005
10007,,Начальник стражи
10008,,@10007
10009,,@10007
10010,,Адъютант стражи
10011,,@10010
10012,,Горожанин
10013,,Аристократ
10014,,@10012
10015,,@10012
10016,,@10012
10017,,@10012
10018,,@10012
10019,,@10012
10020,,@419
10021,,@419
10022,,@10013
10023,,@419
10024,,@10013
10025,,@419
10026,,@10012
10027,,@419
10028,,@419
10029,,@10012
10030,,@10012
10031,,@10012
10032,,@10012
10033,,@10012
10034,,@419
10035,,@419
10036,,@419
10037,,@10012
10038,,@419
10039,,@10012
10040,,@419
10041,,@10012
10042,,@10012
10043,,@10012
10044,,@419
10045,,@10012
10046,,@10012
10047,,@10012
10048,,@10012
10049,,@419
10050,,@419
10051,,@10012
10052,,Жрец
10053,,@10052
10054,,@10052
10055,,@10052
10056,,@10012
10057,,@10012
10058,,@10012
10059,,Шельма
10060,,@10059
10061,,@10059
10062,,Горничная
10063,,@10062
10064,,@10062
10065,,@10062
10066,,@10062
10067,,@10062
10068,Регулярная армия Орена,@10005
10069,@10068,@10010
10070,@10068,@10007
10071,,Охотник
10072,,@10071
10073,,@10071
10074,@10068,@10005
10075,,Фея-горожанин
10076,,@10012
10101,,Поуз
10102,,Моряк
10103,,Боец Рейнджеров крови
10104,@461,Айзек
10105,Портовый мастер,Психея
10107,,@10102
10108,,Штурман
10109,,Продавец
10110,,Глудийский корабельный стюард
10111,,Коробейник
10112,,Капитан корабля Глудио
10113,,Горожанин
10114,Хранитель Врат,Кайнесс
10115,Торговец разными товарами,Анаис
10116,,@10113
10117,Архонт Говорящего острова,Даниэль
10118,@10114,Кайнелл
10119,@456,Криус
10120,Кузнец,Верен
10121,Торговец зарядами души,Роарке
10122,@421,Деккан
10123,Торговец снаряжением,@10101
10124,,Наемник
10125,Хранитель хранилища,Пензель
10127,,@10005
10129,,Селиана
10131,,Аян
10132,,Хазем
10144,Начальник стражи,Гарольд
10146,,@10005
10147,,@10102
10149,Капитан наемников,Дуглас
10150,Археологи Фельдхейма,Корделия
10151,@10150,Ния
10152,,Зловещий колдун
10153,Главный археолог,@202
10154,,Фея очищения
10155,,@10154
10156,Рыбак,Аман
10157,@10156,Песка
10158,@205,@205
10159,Стражник Говор. остр.,Терре
10160,Торговец телегами,Хелия
10161,,Городской стражник
10162,Пешка Мистика,Скелет Воитель
10163,@402,@444
10164,Капитан Рейнджеров крови,Остин
10165,Вице-капитан завоевания,Артур
10166,Строевой инструктор,Альберт Великан
10167,Профессор,Юджин
10168,@421,Тау
10169,,Джуфи
10170,,Орк Убийца
10171,@10120,Лео
10173,@10167,@10167
10175,,Маг Айнхованта
10176,@10153,@202
10177,@402,@442
10178,,@10103
10184,@10153,@202
10185,,@10103
10186,@402,@444
10187,,@10103
10188,@10120,Феррон
10189,@10144,@10144
10190,,Орк Похититель
10191,,Археолог
10202,,Билетный контролер
10203,@402,@442
10208,@402,@442
10209,,@10103
10210,Капитан рейнджеров,Арнольд
10215,Хранитель руин,Сесили
10217,,Элизабет
10218,@10150,Канария
10219,@402,@444
10220,,@202
10221,@10150,@455
10223,,@10154
10224,,@10154
10225,@10150,@10218
10226,@10150,@455
10227,Заместитель лидера поисковой группы,Энди
10230,@10153,@202
10231,@10150,@10151
10232,@10215,@10215
10233,,@10103
10234,@10215,@10215
10235,@402,@442
10236,Верховный жрец Братства Тьмы,Итан
10237,Пешка Итана,@10162
10238,@10210,@10210
10301,,Опытный моряк Карлов
10302,@10105,Дрейд
10304,Глудийский архонт,Паттон
10305,,Стражник Восточных ворот
10306,,Аида
10307,Хранитель кладбища,Кадол
10308,Начальник глудинской стражи,Форд
10309,@205,Веда
10310,,Охранник Веды
10311,Кладбищенский сторож,Берри
10312,Маг,Луна
10313,@10002,Абель
10315,@10311,Пикас
10316,@458,Кайман
10317,@10114,Кристина
10318,@456,Кайзел
10319,@10120,Гайлан
10320,@10121,Гаус
10321,@421,Дюмель
10322,@10123,Фауст
10323,@10115,Аруман
10324,@10125,Прима
10325,,Глудинский стражник
10326,Кардинал Глудио,Нестор
10327,,Галатея
10328,,@419
10329,,@419
10330,,Харви
10331,,Афина
10332,,@419
10333,,@419
10334,,Арен
10335,,Крис
