Id,Name,Desc,Desc2
30003000,Ежедневный пакет алмазов I (28 дн.),"Мгновенно получите 1200 красных алмазов!
120 красных алмазов каждый день!
+10 топазов каждый 8-й день!",Получите в общей сложности 4560 красных алмазов!
30003100,Ежедневный пакет аден I (28 дн.),"Получите немедленно 50 000 аден!
10 000 аден каждый день!
+ 40 красных алмазов каждый 8-й день!",В общей сложности 330 000 аден!
30003101,Ежедневный пакет аден II (28 дн.),"Получите немедленно 160 000 аден!
В общей сложности 30 000 аден каждый день!
+ 80 красных алмазов каждый 8-й день!",В общей сложности 1 000 000 аден!
30004000,Сундук с редким экс. снаряжением ранга S,Получите 1 сундук с редким эксклюзивным снаряжением ранга S.,
30004001,Сундук с аксессуаром высокого ранга,Получите 1 сундук с аксессуаром высокого ранга.,
30004002,Камень превышения лимита SR,Получите 1 камень превышения лимита ранга SR.,
30004003,Камень атрибута R,Получите 1 камень атрибута ранга R.,
30004004,@3002,@3002,
30004005,@3003,@3003,
30004006,@3004,@3004,
30004007,Сундук со случайным Благ. свитком,"Используйте, чтобы получить случайный благ. свиток.",
30004008,3 сундука со случайным Благ. свитком,@30004007,
30004100,Флейта призыва Серебряного святого,Получите 1 флейту призыва Серебряного святого.,
30004101,Флейта призыва Кукурина,Получите 1 флейту призыва Кукурина.,
30004102,10 ед. энергии превышения лимита,Получите 10 ед. энергии превышения лимита.,
30004103,10 ед. энергии атрибута,Получите 10 ед. энергии атрибута.,
30004104,Алхимический свиток - Камень атрибута ранга S,Получите 1 алхимический свиток - Камень атрибута ранга S.,
30004105,Алхимический свиток - Камень атрибута ранга R,Получите 1 алхимический свиток - Камень атрибута ранга R.,
30004106,Алхимический свиток - Камень атрибута ранга SR,Получите 1 алхимический свиток - Камень атрибута ранга SR.,
30004107,Алхимический свиток - Камень превышения лимита ранга SR,Получите 1 алхимический свиток - Камень превышения лимита ранга SR,
30004108,Алх. свиток - Благ. свиток: оружие,Получите 1 алхимический свиток - Благ. свиток: оружие,
30004109,Алх. свиток - Благ. свиток: доспехи,Получите 1 алхимический свиток - Благ. свиток: доспехи,
30004110,Алх. свиток - Благ. свиток: аксессуар,Получите 1 алхимический свиток - Благ. свиток: аксессуар,
30004111,200 фраг. камня призыва черного медведя,"Объедините, чтобы создать камень призыва черного медведя.",
30004112,150 фраг. камня призыва Сер. святого,"Объедините, чтобы создать камень призыва Серебряного святого.",
30004113,100 фрагментов камня призыва Кукурина,"Объедините, чтобы создать камень призыва Кукурина.",
30004114,@30004104,@30004104,
30004115,@30004105,@30004105,
30004116,@30004108,@30004108,
30004117,@30004109,@30004109,
30004118,@30004110,@30004110,
30004119,5 фраг. камня призыва черного медведя,@30004111,
30004120,5 фрагментов камня призыва Сер. святого,@30004112,
30004121,5 фрагментов камня призыва Кукурина,@30004113,
30004122,Алх. свиток - Эссенция эликсира атк.,"В этом документе описана формула создания эссенций эликсира атк. Объедините травы, чтобы получить эссенции эликсира атк.",
30004123,Алх. свиток - Эссенция эликсира защ.,"В этом документе описана формула создания эссенций эликсира защ. Объедините травы, чтобы получить эссенции эликсира защ.",
30004124,Алх. свиток - Эссенция эликсира HP,"В этом документе описана формула создания эссенций эликсира HP. Объедините травы, чтобы получить эссенцию эликсира HP.",
30004125,Алх. свиток - Эссенция эликсира MP,"В этом документе описана формула создания эссенции эликсира MP. Объедините травы, чтобы получить эссенции эликсира MP.",
30004126,50 камней повышения,"Используйте камни повышения, чтобы усилить ездовых животных.",
30004200,Сундук выбора Благ. свитка,Получите 1 сундук выбора Благ. свитка.,
30004201,3 сундука выбора камня улучшения,"Используйте, чтобы выбрать и получить камень улучшения.",
30004202,3 сундука со случайным камнем улучшения,"Используйте, чтобы получить случайный камень улучшения.",
30004203,3 сундука выбора с эссенцией эликсира,"Используйте, чтобы выбрать и получить эссенцию эликсира.",
30004204,3 сундука со случ. эссенцией эликсира,"Используйте, чтобы получить случайную эссенцию эликсира.",
30004205,@3005,@3005,
30004206,10 сундуков выбора свитка модификации,"Используйте, чтобы выбрать и получить свиток модификации.",
30004207,10 сундуков со случ. свитком модификации,"Используйте, чтобы получить случайный свиток модификации.",
30004208,10 свитков модификации оружия,Этот свиток улучшает оружие и повышает характеристики.,
30004209,10 свитков модификации доспехов,Этот свиток улучшает доспехи и повышает характеристики.,
30004210,10 свитков модификации аксессуара,Этот свиток улучшает аксессуары и повышает характеристики.,
30004211,3 эссенции эликсира HP,Эта эссенция используется для приготовления эликсиров HP.,
30004212,3 эссенции эликсира MP,Эта эссенция используется для приготовления эликсиров MP.,
30004213,3 эссенции эликсира атаки,Эта эссенция используется для приготовления эликсиров атаки.,
30004214,3 эссенции эликсира защиты,Эта эссенция используется для приготовления эликсиров защиты.,
30004215,15 камней улучшения оружия,Улучшает оружие до следующего ранга.,
30004216,15 камней улучшения доспехов,Улучшает доспехи до следующего ранга.,
30004217,15 камней улучшения аксессуара,Улучшает аксессуары до следующего ранга.,
30004218,5 сундуков выбора с лаком ранга S,"Используйте, чтобы выбрать и получить лак ранга S.",
30004219,5 сундуков со случайным камнем улучшения,@30004202,
30004220,10 сундука выбора камня улучшения,@30004201,
30004221,@30004220,@30004201,
30004222,5 сундуков выбора с лаком ранга R,"Используйте, чтобы выбрать и получить лак ранга R.",
30004223,5 сундуков выбора с лаком ранга SR,"Используйте, чтобы выбрать и получить лак ранга SR.",
30004224,10 камней улучшения оружия,@30004215,
30004225,10 камней улучшения доспехов,@30004216,
30004226,10 камней улучшения аксессуара,@30004217,
30004227,5 сундуков выбора свитка модификации,@30004206,
30004228,5 свитков модификации оружия,@30004208,
30004229,5 свитков модификации доспехов,@30004209,
30004230,5 свитков модификации аксессуара,@30004210,
30004231,3 Сундука выбора Благ. свитка,Получите 3 сундука выбора Благ. свитка.,
30004232,3 Благ. свитка: Модификация оружия,@3002,
30004233,3 Благ. свитка: Модификация доспехов,@3003,
30004234,3 Благ. свитка: Модификация аксессуара,@3004,
30004235,@30004102,@30004102,
30004236,20 ед. энергии атрибута,Получите 20 ед. энергии стихий.,
30004237,@30004108,@30004108,
30004238,@30004109,@30004109,
30004239,@30004110,@30004110,
30004240,100 фрагментов камня призыва черного медведя,@30004111,
30004241,100 фрагментов камня призыва Сер. святого,@30004112,
30004242,@30004126,@30004126,
30004300,3 сундука выбора кристалла души ранга A,Получите сундук выбора с кристаллом души ранга A.,
30004301,Сундук выбора с кристаллом души ранга S,Получите сундук выбора с кристаллом души ранга S.,
30004302,Сундук со случ. крист. души ранга B - S,Получите 1 сундук со случайным кристаллом души ранга B - S.,
30004303,Кристалл души атаки ранга А,"Вы можете вкладывать души в оружие и перчатки.
Это увеличит вашу ф. и м. атк.
Этот кристалл содержит души монстров.",
30004304,Кристалл души защиты ранга А,"Вы можете вкладывать души в шлем и доспехи.
Это увеличит вашу ф. и м. защ.
Этот кристалл содержит души монстров.",
30004305,Кристалл души пробивания ранга А,"Вы можете вкладывать души в кольца.
Этот кристалл содержит души монстров.",
30004306,Кристалл души гибкости ранга А,"Вы можете вкладывать души в серьги.
Этот кристалл содержит души монстров.",
30004307,Кристалл души точности ранга А,"Вы можете вкладывать души в сапоги и ожерелья.
Этот кристалл содержит души монстров.",
30004308,Кристалл души уклонения ранга А,@30004307,
30004309,Кристалл души шанса крит. удара ранга А,"Вы можете вкладывать души в оружие и перчатки.
Этот кристалл содержит души монстров.",
30004310,Кристалл души сопр. крит. урону ранга А,@30004306,
30004311,Кристалл души HP ранга А,"Вы можете вкладывать души в шлем и доспехи.
Этот кристалл содержит души монстров.",
30004312,3 кристалла души атаки ранга В,@30004303,
30004313,3 кристалла души защиты ранга В,@30004304,
30004314,3 кристалла души пробивания ранга В,@30004305,
30004315,3 кристалла души гибкости ранга В,@30004306,
30004316,3 кристалла души точности ранга B,@30004307,
30004317,3 кристалла души уклонения ранга B,@30004307,
30004318,3 крист. души шанса крит. удара ранга B,@30004309,
30004319,3 крист. души сопр. крит. урону ранга B,@30004306,
30004320,3 кристалла души HP ранга B,@30004311,
30110000,Элитный начальный набор,"600 синих алмазов
1000 зелий HP
1000 зелий MP
5000 зарядов души
120 дополнительных ячеек инвентаря",
30110001,Элитный набор инвентаря,"1500 синих алмазов
1000 зелий HP
1000 зелий MP
10 000 зарядов души
100 дополнительных ячеек инвентаря",
30110011,Особый набор улучшения редких умений,"500 000 аден
3 сундука выбора со страницами забытых свитков
3 кипы свитков модификации
500 SP
30 Свитков Телепорта",
30110012,Особый набор улучшения редких умений (10%),@30110011,
30110013,Особый набор улучшения редких умений (20%),@30110011,
30110014,Сила Ред.Ум.,"250 000 аден
2 сундука выбора со страницами забытых свитков
5 кип свитков модификации
3 маленьких коробки SP
20 Свитков Телепорта",
30110015,Набор младшего искателя приключений,"600 синих алмазов
600 красных алмазов
1 Отб. коробка с эксклюзивным
оружием S
1 000 фрагментов рун",
30110016,Набор старшего искателя приключений,"2 000 синих алмазов
2 000 красных алмазов
1 сундук выбора со снаряжением ранга R
10 сундуков выбора с камнем улучшения
10 сундуков выбора с лаком ранга S",
30110017,Набор искателя приключений-ветерана,"2 000 синих алмазов
2 000 красных алмазов
1 сундук выбора с аксессуаром ранга R
1 камень атрибута ранга R",
30120005,Особый набор нанесения рун,"150 000 аден
3 000 фрагментов рун",
30120007,Набор SP,"360 красных алмазов
1 сундук SP (500 очков)",
30120008,Набор SP высокого ранга,"1200 красных алмазов
100 000 аден
3 коробки SP (500 SP)",
30120009,Набор призыва аксессуаров,"2500 красных алмазов
50 топазов
150 000 аден
3 коробки с высококачественным аксессуаром",
30120010,Особый набор эликсиров,"20 сундуков с эссенцией эликсира
40 пучков трав",
30120011,Особый набор аден,1 000 000 аден,
30120012,Набор призыва аксессуаров (10%),@30120009,
30120013,Набор призыва аксессуаров (20%),@30120009,
30120014,Набор редких умений,"300 красных алмазов
100 000 аден
1 сундук со случайной страницей забытого свитка",
30130000,Кипа свитков модификации низкого ранга,"300 синих алмазов
20 топазов
3 набора свитков модификации",
30130001,Кипа свитков модификации высокого ранга,"1 000 красных алмазов
50 топазов
5 кип Свитков Модификации
1 защита Мафр",
30130002,Отборный сундук с камнями улучшения,"3 000 красных алмазов
200 000 аден
40 сундуков выбора с камнем улучшения",
30130003,Набор усиления снаряжения ранга A,"200 000 аден
10 сундуков выбора с лаком ранга A",
30130004,Набор усиления снаряжения ранга S,"300 000 аден
5 сундуков выбора с лаком ранга S
10 сундуков выбора с лаком ранга A",
30130005,Набор усиления снаряжения ранга R,"500 000 аден
3 сундука выбора с лаком ранга R
10 сундуков выбора с лаком ранга S",
30130006,Кипа благословенных свитков модификации,"1 200 красных алмазов
20 топазов
5 Отб. коробок с благосл. свитками модификации
10 Отб. коробок свитков модификации",
30130007,Набор Кристаллов души,"1 000 красных алмазов
50 000 аден
7 сундуков со случайным кристаллом души ранга A–S",
30130008,Премиум-набор кристаллов души II,"1 000 красных алмазов
100 000 аден
3 сундука со случайным кристаллом души ранга S-R",
30130009,Премиум-набор кристаллов души III,"2 000 красных алмазов
200 000 аден
3 сундука со случайным кристаллом души ранга S-SR",
30130010,Набор сундуков с редкими досп. ранга S,"120 красных алмазов
Сундук с 1 эксклюзивными редкими доспехами ранга S",
30130011,Набор благословенной защиты,"500 синих алмазов
500 красных алмазов
5 сундуков выбора с Благ. свитком
5 защит Мафр",
30130012,Набор Камней превышения лимита ранга SR,"100 000 аден
1 камень превышения лимита ранга SR",
30130013,Кипа свитков модиф. высокого ранга (10%),@30130001,
30130014,Особый набор камней улучшения (10%),@30130002,
30130015,Особый набор камней улучшения (20%),@30130002,
30130016,Набор благословенных свит. модиф. (10%),@30130006,
30130017,Набор с редким снаряжением ранга S,"300 красных алмазов
1 сундук с редким эксклюзивным снаряжением ранга S",
30130018,Набор аксессуаров ранга A,"300 красных алмазов
1 сундук с аксессуаром ранга A",
30130019,Набор снаряжения ранга S,"1 сундук с эксклюзивным оружием ранга S
1 сундук с эксклюзивными доспехами ранга S",
30150000,Набор усиления езд. животного I,"100 000 аден
40 камней повышения
10 лаков ранга B для снаряжения ездового животного
5 Свитков Модификации ездового животного",
30150001,Набор усиления езд. животного II,"150 000 аден
80 камней повышения
10 лаков для снаряжения ездового животного ранга A
5 свитков модификации ездового животного",
30150002,Набор усиления езд. животного III,"300 000 аден
120 камней повышения
10 лаков для снаряжения ездового животного ранга S
10 свитков модификации ездового животного",
30150003,Набор призыва Серебряного святого,"1 000 синих алмазов
1 Флейта связывания (Серебряного святого)
1 камень призыва Серебряного святого
40 камней повышения
5 Свитков Модификации ездового животного",
30150004,Набор призыва Кукурина,"1 500 синих алмазов
1 флейта связывания (Кукурина)
1 камень призыва Кукурина
40 камней повышения
5 свитков модификации ездового животного",
30160000,Алмаз усиления I,"Получите до 1 500 кр.ал. или ящик приз. экскл. оружия ранга A! 
Получите до 8500 кр. ал., экскл. ящик Доспехов ранга A, и Отб. ящик с Кристаллом души ранга C-B",
30160001,Алмаз усиления II,"Получите до 1 500 кр.ал. и ящик приз. экскл. оружия ранга S! 
Получите до 8500 кр. ал., экскл. ящик оружия ранга S, и Отб. ящик с Кристаллом души ранга B-A",
30160002,Алмаз усиления III,"Можно немедленно получить до 1 500 красных алмазов и Руду стихий ранга S! 
Получите до 8 500 красных алмазов, сундук выбора Кристалла Души ранга A и/или Камень атрибута ранга S!",
30170000,Сюжет I,"Получайте 1 000 красных алмазов и награду за каждое прохождение сюжета до сюжета в Дионе!
Также вы получите награды за все сюжеты, пройденные до покупки!",
30170001,Сюжет II,"Получите 2 000 красных алмазов + Защиту Мафр сейчас и награду за каждое прохождение сюжета до сюжета в Гиране!
Также вы получите награды за все сюжеты, пройденные до покупки!",
39005000,1 сундук с усилив. матер. (выс. ранг),"Доступны различные усиливающие материалы, 
такие как лак, материалы для эликсиров и защита Мафр!",
39005001,10 сун. с ус. матер. (выс. ранг) (б. +1),@39005000,
39005002,@39005000,@39005000,
39005003,@39005001,"Доступны различные усиливающие материалы, 
такие как лак, материалы для эликсиров и защита Мафр!
100% гарантированно приобретение Лака ранга R или выше!",
39005004,1 сундук с материалом для езд. животного,"Можно получить снаряжение для ездового животного, 
камень повышения, 
камень призыва,
свиток модификации снаряжения для ездового животного!",
39005005,10 сундуков с мат. для езд. жив. (бонус +1),@39005004,
39005010,1 сундук с высококачественными материалами для ездового животного,"Доступно: Флейта призыва, Камень призыва, Фрагмент Камня призыва,
Снаряжение ездового животного, Свиток Модификации ездового животного и Камень повышения!
(В набор также входят Флейта призыва Льва, Камень призыва и Фрагмент Камня призыва)",
39005011,10 сундуков с высококачественными материалами для ездового животного (бонус: +1),@39005010,
30014000,Сундук выбора с билетом автопрохождения,Используется для выбора и получения 1 билета на автопрохождение.,
30014001,@10029,@10029,
30014002,10 SP,Эти очки используются для улучшения умений.,
30014003,5 фрагментов защиты Мафр,"Чтобы получить защиту Мафр, выполните синтез фрагментов.",
30014004,Сундук выбора свитка модификации,Получите 1 сундук выбора свитка модификации.,
30014005,Сундук камня призыва редкого монстра,"Используйте, чтобы получить случайные камни призыва редкого монстра.",
30014006,10 сундуков с фраг. камня призыва босса,"Используйте, чтобы получить случайные фрагменты камня призыва монстра.",
30014007,Сундук выбора с эссенцией эликсира,"Используйте, чтобы выбрать и получить 1 эссенцию эликсира.",
30014008,Сундук с лаком ранга C - A,Получите 1 сундук с лаком ранга C - A,
30014009,@5002,@5002,
30014010,@39005000,@39005000,
30014011,@3006,@3006,
30014012,@3009,@3007,
30010001,@30014000,@30014000,
38000000,(Событие) 340 алмазов,"340 синих алмазов
Отб. коробка с лаком ранга A x5",
38000001,@30001050,"700 синих алмазов
Отб. коробка Свитка Модификации x10",
38000002,@30001060,"1080 алмазов
Отб. коробка с Камнями улучшения x10",
38000003,@30001110,"4000 алмазов
Отб. коробка с Камнями улучшения x30",
30130020,Набор усиления снаряжения ранга R к обновлению «Открытая осада»,"200 000 аден
2 сундука выбора с лаком ранга R
5 сундуков выбора с лаком ранга S",
30130021,Набор модификации снаряжения к обновлению «Открытая осада»,"1 000 красных алмазов
50 топазов
5 кип Свитков Модификации
3 защита Мафр",
30110018,Пакет 1-го уровня,Пакет 1-го уровня куплен.,
30110019,Пакет 2-го уровня,Пакет 2-го уровня куплен.,
30110020,Пакет 3-го уровня,Пакет 3-го уровня куплен.,
30110021,Пакет 5-го уровня,Пакет 5-го уровня куплен.,
30110022,Пакет 10-го уровня,Пакет 10-го уровня куплен.,
30110023,Пакет 16-го уровня,Пакет 16-го уровня куплен.,
30110024,Пакет 20-го уровня,Пакет 20-го уровня куплен.,
30110025,Пакет 24-го уровня,Пакет 24-го уровня куплен.,
30110026,Пакет 30-го уровня,Пакет 30-го уровня куплен.,
30110027,Пакет 40-го уровня,Пакет 40-го уровня куплен.,
30110028,Пакет 45-го уровня,Пакет 45-го уровня куплен.,
30110029,Пакет 50-го уровня,Пакет 50-го уровня куплен.,
30110030,Пакет 54-го уровня,Пакет 54-го уровня куплен.,
30110031,Пакет 56-го уровня,Пакет 56-го уровня куплен.,
30110032,Пакет 58-го уровня,Пакет 58-го уровня куплен.,
30110033,Пакет 60-го уровня,Пакет 60-го уровня куплен.,
5022,10 сундуков с усиливающим материалом высокого ранга (б. +1),"Доступны различные усиливающие материалы, 
такие как кристаллы души, благословенные свитки,  эссенции эликсиров и защиты Мафр!
Получайте разные усиливающие материалы!",
6002,Камень улучшения оружия,"Предмет, используемый для
улучшения оружия.",
6003,Камень улучшения доспехов,"Предмет, используемый для
улучшения доспехов.",
6004,Камень улучшения аксессуара,"Предмет, используемый для
улучшения аксессуара.",
6005,Свиток: модификация оружия,"Свиток, используемый для
модификация оружия.",
6006,Свиток: модификация доспехов,"Свиток, используемый для
модификации доспехов.",
6007,Свиток: модификация аксессуара,"Свиток, используемый для
модификации аксессуара.",
6008,@3005,@3005,
6015,Сундук с камнем призыва босса группы,"Используется для выбора и получения
камня призыва босса.",
6020,1 особый сундук с оружием,"Получите оружие ранга (S - SR)!
Можно приобрести Редкое Снаряжение!",
6021,1 особый сундук с доспехами,"Получите доспехи ранга (S - SR)!
Можно приобрести Редкое Снаряжение!",
6022,1 особый сундук улучшения,"Можно получить снаряжение ранга (R - SR)
или редкое снаряжение ранга (S - SR)!",
8002,Алмаз за логин,"Получите немедленно 600 красных алмазов!
Получите в общей сложности 2000 красных алмазов, а также руны, травы и свитки каждый день!",
30004243,Благословение Эйнхасад (+200%),"Используйте, чтобы увеличить получаемый опыт полевой охоты и опыт добычи на 200%. (1 час)",
30004244,1500 зарядов души,@4009,
30004245,@10029,@10029,
30004246,5 Свитков Телепорта.,@4101,
30004247,15 мегафонов,@4013,
30004248,50 Свежий хлеб,Используйте в Холле клана при подготовке пиров.,
30004249,50 Свежие овощи,@30004248,
30004250,50 Сочное мясо,@30004248,
30004251,Ядро Серебряная Борода,"Ядро монстра содержит энергию: Серебряная Борода.
Внесите в Бестиарий, чтобы повысить ваши характеристики.",
30004252,Мал. коробка с SP,"Эта небольшая коробка содержит SP.
Используйте, чтобы получить 100 SP.",
30004253,Коробка свитков задания ранга S,Используется для получения Свитка Задания ранга S,
30004254,20 крепких зелий HP,Используется для большого восстановления HP.,
30004255,20 крепких зелий MP,Используется для большого восстановления MP.,
