Id,Name,Desc
121,@120,Убейте Пещерных Медуз {TaskCount} раз(а).
122,@120,Убейте солдатов Стакато {TaskCount} раз(а).
123,@120,Убейте бандитов Стакато {TaskCount} раз(а).
124,@120,@120
125,@120,@121
126,@120,@122
127,@120,@123
128,@120,Убейте Стервятников {TaskCount} раз(а).
129,@120,Убейте Гаргу {TaskCount} раз(а).
130,@120,Убейте Морфеуса {TaskCount} раз(а).
131,@120,@10
132,@120,@10
133,@120,@10
134,@120,@12
135,@120,@12
136,Завоюйте Башню Слоновой Кости 3.,Убейте скелетов бандитов {TaskCount}.
137,@136,Убейте приму душ хора тьмы {TaskCount} раз(а).
138,@136,Убейте темную приму хора тьмы {TaskCount} раз(а).
139,@136,@136
140,@136,@137
141,@136,@138
142,@136,Убейте Охотника за Черепами {TaskCount} раз(а).
143,@136,Убейте Креатуса {TaskCount} раз(а).
144,@136,Убейте Песчаную Бурю {TaskCount} раз(а).
145,@136,@10
146,@136,@10
147,@136,@10
148,@136,@12
149,@136,@12
150,Завоюйте Подземную лабораторию Б. Слон.Кости.,Убейте {TaskCount} искаженных подопытных.
151,@150,Убейте {TaskCount} неконтролируемых големов.
152,@150,Убейте {TaskCount} скованных подопытных.
153,@150,Убейте {TaskCount} сломанных механических големов.
154,@150,Убейте {TaskCount} беспокойных учеников.
155,@150,Убейте {TaskCount} беспокойных магов.
156,@150,Убейте {TaskCount} расследователей Братства Тьмы.
157,@150,Убейте {TaskCount} стражников Братства Тьмы.
158,@150,Убейте {TaskCount} исследователей Братства Тьмы.
159,@150,Убейте {TaskCount} искаженных помощников.
160,@150,Убейте {TaskCount} подземных василисков.
161,@150,Убейте Адольфа {TaskCount} раз(а).
162,@150,Defeat Genos {TaskCount} time(s).
163,@150,Убейте Александра {TaskCount} раз(а).
164,@150,Убейте Трасоса {TaskCount} раз(а).
165,@150,Убейте Барбару {TaskCount} раз(а).
166,@150,Убейте Амоса {TaskCount} раз(а).
167,@150,Убейте Энклему {TaskCount} раз(а).
168,@150,Убейте Клауда {TaskCount} раз(а).
169,@150,Убейте Софоса {TaskCount} раз(а).
170,@150,Убейте Эдвина {TaskCount} раз(а).
171,@150,Убейте Энаса {TaskCount} раз(а).
172,@150,@10
173,@150,@10
174,@150,@10
175,@150,@10
176,@150,@10
177,@150,@10
178,@150,@10
179,@150,@10
180,@150,@10
181,@150,@10
182,@150,@10
184,@150,@12
185,@150,@12
186,@150,@12
187,@150,@12
188,@150,@12
189,@150,@12
190,@150,@12
191,@150,@12
192,@150,@12
193,@150,@12
194,@150,@12
195,Завоюйте Полог Леса Секретов.,Убейте {TaskCount} лесных гренделей.
196,@195,Убейте {TaskCount} ядовитых атроксов.
197,@195,Убейте {TaskCount} скрытных наблюдателей.
198,@195,Убейте {TaskCount} лесных наблюдателей.
199,@195,@195
200,@195,@196
201,@195,@197
202,@195,@198
203,@195,Убейте Аргоса {TaskCount} раз(а).
204,@195,Убейте Хелиссу {TaskCount} раз(а).
205,@195,Убейте Слинга {TaskCount} раз(а).
206,@195,@10
207,@195,@10
208,@195,@10
209,@195,@12
210,@195,@12
211,Завоюйте Подлесок Леса Секретов.,Убейте {TaskCount} Пэнов-защитников.
212,@211,Убейте {TaskCount} нимф-терзателей.
213,@211,Убейте {TaskCount} нимф-мстителей.
214,@211,Убейте {TaskCount} скрытных суккубов.
215,@211,@211
216,@211,@212
217,@211,@213
218,@211,@214
219,@211,Убейте Ванука {TaskCount} раз(а).
220,@211,Убейте Кейлин {TaskCount} раз(а).
221,@211,Убейте Вейлосса {TaskCount} раз(а).
222,@211,@10
223,@211,@10
224,@211,@10
225,@211,@12
226,@211,@12
227,Завоюйте Место Бойни Леса Секретов.,Убейте {TaskCount} бойцов Потерявшихся ящеров.
228,@227,Убейте {TaskCount} воинов Потерявшихся ящеров.
229,@227,Убейте {TaskCount} лесных пауков-людоедов.
230,@227,Убейте {TaskCount} яростных фей-ив.
231,@227,Убейте Интрепидез {TaskCount} раз(а).
232,@227,Убейте Аветуру {TaskCount} раз(а).
233,@227,Убейте Гари {TaskCount} раз(а).
234,@227,Убейте Алкайос {TaskCount} раз(а).
235,@227,@10
236,@227,@10
237,@227,@10
238,@227,@10
239,@227,@12
240,@227,@12
241,@227,@12
242,@227,@12
