Key,Value
AUCTION_HOUSE,Фактория
AUCTION_HOUSE_CATEGORY,Категория
AUCTION_HOUSE_EQ_ITEM_SELL,Выставить товар [Name] за алмазы: [Cost]?
AUCTION_HOUSE_FAVORITE_SELLCANCEL,Отменить продажу
AUCTION_HOUSE_FAVORITE_SELLCOMPLETE,Продано
AUCTION_HOUSE_FAVORITE_SELLFAILED,Истекло
AUCTION_HOUSE_FAVORITE_SELLING,Идет выставление
AUCTION_HOUSE_FAVORITE_WAITING,В ожидании выставления
AUCTION_HOUSE_GRADE,Ранг
AUCTION_HOUSE_GRADE_C,C
AUCTION_HOUSE_GRADE_A,A
AUCTION_HOUSE_GRADE_B,B
AUCTION_HOUSE_GRADE_R,R
AUCTION_HOUSE_GRADE_S,S
AUCTION_HOUSE_GRADE_SR,SR
AUCTION_HOUSE_ITEM_BUY,Купить товар [Name] за алмазы: [Cost]?
AUCTION_HOUSE_ITEM_FAVORITE,Отметить предмет как любимый?
AUCTION_HOUSE_ITEM_FAVORITE_CANCEL,Убрать предмет из любимых?
AUCTION_HOUSE_ITEM_SELL,@AUCTION_HOUSE_EQ_ITEM_SELL
AUCTION_HOUSE_LOG_GAIN,Приобрести
AUCTION_HOUSE_LOG_SPEND,Потратить
AUCTION_HOUSE_LOG_STATE_BUY_COMPLETED,Покупка совершена
AUCTION_HOUSE_LOG_STATE_CANCEL_SELL,Отменить продажу
AUCTION_HOUSE_LOG_STATE_SELL_PARTIAL,Частичная продажа
AUCTION_HOUSE_LOG_STATE_SELL_COMPLETED,Продано
AUCTION_HOUSE_LOG_STATE_SELL_FAILED,Продажа не удалась
AUCTION_HOUSE_LOG_STATE_SELLING,Идет продажа
AUCTION_HOUSE_LOG_STATE_TIMEOVER,Время истекло
AUCTION_HOUSE_LOG_STATE_WAITING_REGISTER,В ожидании выставления
AUCTION_HOUSE_MAX_PRICE,Макс. цена
AUCTION_HOUSE_RESULT_GET,"Список проданных предметов реорганизован.
Полученный доход будет немедленно перечислен вам,
непроданные предметы будут направлены в ваш почтовый ящик.
<FontRed>На ваш доход будет начислен торговый сбор и налог в размере 10%.</>"
AUCTION_HOUSE_RESULT_GET_ALL,"Получена плата за все проданные предметы.
(Все непроданное будет направлено в почтовый ящик.)
<FontRed>Начислен торговый сбор и налог в размере 10%.</>"
AUCTION_HOUSE_SALES_TYPE,Статус продажи
AUCTION_HOUSE_SELECT_CATEGORY,Выберите категорию
AUCTION_HOUSE_SELECT_GRADE,Выберите ранг
AUCTION_HOUSE_SELECT_SORT,Выберите вид
AUCTION_HOUSE_SELECT_TYPE,Выберите тип
AUCTION_HOUSE_SORT,Сорт.
AUCTION_HOUSE_SORT_CLOSING_DATE,Дата окончания
AUCTION_HOUSE_SORT_HIGH_PRICE,Цена (высшая)
AUCTION_HOUSE_SORT_LATELY_DATE,Новейшие
AUCTION_HOUSE_SORT_LOW_PRICE,Цена (низшая)
AUCTION_HOUSE_TYPE,Тип
AUCTION_HOUSE_TYPE_ACCESSORY_ALL,Все аксессуары
AUCTION_HOUSE_TYPE_ACCESSORY_ENCHANT_SCROLL,Свиток: Модификация аксессуара
AUCTION_HOUSE_TYPE_ACCESSORY_UPGRADE_STONE,Камень улучшения аксессуара
AUCTION_HOUSE_TYPE_ALL,Все
AUCTION_HOUSE_TYPE_ARMOR,Доспехи
AUCTION_HOUSE_TYPE_ARMOR_ALL,Все доспехи
AUCTION_HOUSE_TYPE_ARMOR_ENCHANT_SCROLL,Свиток: Модификация доспехов
AUCTION_HOUSE_TYPE_ARMOR_UPGRADE_STONE,Камень улучшения доспехов
AUCTION_HOUSE_TYPE_BLESSED_ACCESSORY_ENCHANT_SCROLL,Благ. свиток: Модификация аксессуара
AUCTION_HOUSE_TYPE_BLESSED_ARMOR_ENCHANT_SCROLL,Благ. свиток: Модификация доспехов
AUCTION_HOUSE_TYPE_BLESSED_WEAPON_ENCHANT_SCROLL,Благ. свиток: Модификация оружия
AUCTION_HOUSE_TYPE_BOW,Лук
AUCTION_HOUSE_TYPE_DAGGER,Кинжал
AUCTION_HOUSE_TYPE_DUALSWORD,Парные мечи
AUCTION_HOUSE_TYPE_ENCHANT_MISC_ALL,Все материалы для модификации
AUCTION_HOUSE_TYPE_HERB,Трава
AUCTION_HOUSE_TYPE_HP_PORTION,Зелье HP
AUCTION_HOUSE_TYPE_MONSTER_CORE,@AUCTION_GROUP_MONSTERCORE
AUCTION_HOUSE_TYPE_MP_PORTION,Зелье MP
AUCTION_HOUSE_TYPE_RUNE_PIECE,Фрагмент Руны
AUCTION_HOUSE_TYPE_SKILL_BOOK_PAGE,Страница Забытого Свитка
AUCTION_HOUSE_TYPE_SOUL_CRYSTAL_ALL,Все Кристаллы Души
AUCTION_HOUSE_TYPE_SOUL_CRYSTAL_BLACK,Кристалл Души точности
AUCTION_HOUSE_TYPE_SOUL_CRYSTAL_BLUE,Кристалл Души уклонения
AUCTION_HOUSE_TYPE_SOUL_CRYSTAL_GREEN,Кристалл Души HP
AUCTION_HOUSE_TYPE_SOUL_CRYSTAL_INDIGO,Кристалл Души гибкости
AUCTION_HOUSE_TYPE_SOUL_CRYSTAL_ORANGE,Кристалл Души пробивания
AUCTION_HOUSE_TYPE_SOUL_CRYSTAL_PURPLE,Кристалл Души MP
AUCTION_HOUSE_TYPE_SOUL_CRYSTAL_RED,Кристалл Души критической атаки
AUCTION_HOUSE_TYPE_SOUL_CRYSTAL_WHITE,Кристалл Души атаки
AUCTION_HOUSE_TYPE_SOUL_CRYSTAL_YELLOW,Кристалл Души защиты
AUCTION_HOUSE_TYPE_SOUL_SHOT,Заряд души
AUCTION_HOUSE_TYPE_SPEAR,Копье
AUCTION_HOUSE_TYPE_STAFF,Посох
AUCTION_HOUSE_TYPE_SWORD,Щит и меч
AUCTION_HOUSE_TYPE_WEAPON_ALL,Все оружие
AUCTION_HOUSE_TYPE_WEAPON_ENCHANT_SCROLL,Свиток: Модификация оружия
AUCTION_HOUSE_TYPE_WEAPON_UPGRADE_STONE,Камень улучшения оружия
AUCTION_HOUSE_UPGRADE_LEVEL,+[UpgradeLevel]
AUCTION_ITEM_SEARCH_BUTTON,Поиск предметов
AUCTION_MARKET_LOG_EMPTY,Нет истории транзакций.
AUCTION_REGISTERD_NONE,Нет выставленных предметов.
AUCTION_SEARCH_CONDITION,Критерии поиска
AUCTION_SEARCH_GUIDE,Поиск не дал результатов.
AUCTION_SUB_GROUP_ACCESSORYENCHANTSCROLL,Свиток: Модификация аксессуара
AUCTION_SUB_GROUP_ACCESSORYUPGRADESTONE,@AUCTION_HOUSE_TYPE_ACCESSORY_UPGRADE_STONE
AUCTION_SUB_GROUP_ANTICRITICAL,Крит. сопротивление
AUCTION_SUB_GROUP_ANTTUNNEL1,Муравейник 1
AUCTION_SUB_GROUP_ANTTUNNEL2,Муравейник 2
AUCTION_SUB_GROUP_ARMOR,@AUCTION_HOUSE_TYPE_ARMOR
AUCTION_SUB_GROUP_ARMORENCHANTSCROLL,@AUCTION_HOUSE_TYPE_ARMOR_ENCHANT_SCROLL
AUCTION_SUB_GROUP_ARMORUPGRADESTONE,@AUCTION_HOUSE_TYPE_ARMOR_UPGRADE_STONE
AUCTION_SUB_GROUP_ATTACKPOWER,Атк.
AUCTION_SUB_GROUP_ATTACKPOWERELIXIR,Эликсир атаки
AUCTION_SUB_GROUP_BLESSEDACCESSORYENCHANTSCROLL,Благ. свиток: Модификация аксессуара
AUCTION_SUB_GROUP_BLESSEDARMORENCHANTSCROLL,Благ. свиток: Модификация доспехов
AUCTION_SUB_GROUP_BLESSEDWEAPONENCHANTSCROLL,Благ. свиток: Модификация оружия
AUCTION_SUB_GROUP_BLUEHERB,Синяя трава
AUCTION_SUB_GROUP_BLUERECIPE,Эссенция эликсира MP
AUCTION_SUB_GROUP_BOOTS,Сапоги
AUCTION_SUB_GROUP_BOW,@AUCTION_HOUSE_TYPE_BOW
AUCTION_SUB_GROUP_CRITICAL,Критическое
AUCTION_SUB_GROUP_CRUMASWAMP,Болото Крумы
AUCTION_SUB_GROUP_CRUMATOWER2,Башня Крумы 2
AUCTION_SUB_GROUP_CRUMATOWER3,Башня Крумы 3
AUCTION_SUB_GROUP_DAGGER,@AUCTION_HOUSE_TYPE_DAGGER
AUCTION_SUB_GROUP_DEATHCOASTALFOG,Берега Смерт. тумана
AUCTION_SUB_GROUP_DEFENSEPOWER,Защ.
AUCTION_SUB_GROUP_DEFENSEPOWERELIXIR,Эликсир защ.
AUCTION_SUB_GROUP_DEVILISLE,Остров Дьявола
AUCTION_SUB_GROUP_DODGE,Уклонение
AUCTION_SUB_GROUP_DRAGONVALLEY,Долина Драконов
AUCTION_SUB_GROUP_DUALSWORD,@AUCTION_HOUSE_TYPE_DUALSWORD
AUCTION_SUB_GROUP_EARRING,Серьги
AUCTION_SUB_GROUP_ELVENRUINS1,Эльфийск. Руины 1
AUCTION_SUB_GROUP_ELVENRUINS2,Эльфийск. Руины 2
AUCTION_SUB_GROUP_ETC,@AUCTION_GROUP_ETC
AUCTION_SUB_GROUP_GIRANDOMINION,Гиранский доминион
AUCTION_SUB_GROUP_GLOVES,Перчатки
AUCTION_SUB_GROUP_GLUDINMAINROAD,Глудинский тракт
AUCTION_SUB_GROUP_GLUDIOPLAIN,Равнины Глудио
AUCTION_SUB_GROUP_HELMET,Шлем
AUCTION_SUB_GROUP_HIGHHPPOTION,Крепкое зелье HP
AUCTION_SUB_GROUP_HIGHMPPOTION,Крепкое зелье MP
AUCTION_SUB_GROUP_HIT,Точность
AUCTION_SUB_GROUP_HP,HP
AUCTION_SUB_GROUP_HPELIXIR,Эликсир HP
AUCTION_SUB_GROUP_HPPOTION,Зелье HP
AUCTION_SUB_GROUP_IVORYTOBASEMENT1,Б. Слон.Кости 1
AUCTION_SUB_GROUP_IVORYTOBASEMENT2,Б. Слон.Кости 2
AUCTION_SUB_GROUP_IVORYTOBASEMENT3,Б. Слон.Кости 3
AUCTION_SUB_GROUP_IVORYTOBASEMENT_CONFLICT,Подземная лабор. Б. Слон.Кости
AUCTION_SUB_GROUP_IVORYTOWER,Захваченная территория Башни Слоновой Кости
AUCTION_SUB_GROUP_LANDOFSTOPPEDTIME,Вечные земли
AUCTION_SUB_GROUP_SECRETFOREST1,Полог Леса Секретов
AUCTION_SUB_GROUP_SECRETFOREST2,Подлесок Леса Секретов
AUCTION_SUB_GROUP_SECRETFOREST_CONFLICT,Место Бойни Леса Секретов
AUCTION_SUB_GROUP_MPELIXIR,Эликсир MP
AUCTION_SUB_GROUP_MPPOTION,Зелье MP
AUCTION_SUB_GROUP_NECKLACE,Ожерелье
AUCTION_SUB_GROUP_NORTHWIND,Плато Северного ветра
AUCTION_SUB_GROUP_PASTURE,Дионские равнины
AUCTION_SUB_GROUP_PEAKSOFSTRUGGLE,Пик Диссонанса
AUCTION_SUB_GROUP_PENETRATION,Пробивание
AUCTION_SUB_GROUP_PROTECTIONJEWEL,Защита Мафр
AUCTION_SUB_GROUP_PURPLEHERB,Фиолетовая трава
AUCTION_SUB_GROUP_PURPLERECIPE,Эссенция эликсира атк.
AUCTION_SUB_GROUP_REDHERB,Красная трава
AUCTION_SUB_GROUP_REDRECIPE,Эссенция эликсира HP
AUCTION_SUB_GROUP_RESILIENCE,Гибкость
AUCTION_SUB_GROUP_RING,Кольцо
AUCTION_SUB_GROUP_ROADSIDEOFDEATH,Некрополь Призраков
AUCTION_SUB_GROUP_RUNEPIECE,@AUCTION_HOUSE_TYPE_RUNE_PIECE
AUCTION_SUB_GROUP_SCREAM,Земли Плача
AUCTION_SUB_GROUP_SKILLBOOK,Свиток
AUCTION_SUB_GROUP_SKILLBOOKPAGE,@AUCTION_HOUSE_TYPE_SKILL_BOOK_PAGE
AUCTION_SUB_GROUP_SOULSHOT,@AUCTION_HOUSE_TYPE_SOUL_SHOT
AUCTION_SUB_GROUP_SPEAR,@AUCTION_HOUSE_TYPE_SPEAR
AUCTION_SUB_GROUP_STAFF,@AUCTION_HOUSE_TYPE_STAFF
AUCTION_SUB_GROUP_SWORD,@AUCTION_HOUSE_TYPE_SWORD
AUCTION_SUB_GROUP_TALKINGSISLANDEASTERN,Говор. остров - восток
AUCTION_SUB_GROUP_TALKINGSISLANDEASWESTERN,Говор. остров - запад
AUCTION_SUB_GROUP_TELEPORTSCROLL,Свиток побега
AUCTION_SUB_GROUP_WASTELAND,Пустошь
AUCTION_SUB_GROUP_WEAPONENCHANTSCROLL,@AUCTION_HOUSE_TYPE_WEAPON_ENCHANT_SCROLL
AUCTION_SUB_GROUP_WEAPONUPGRADESTONE,@AUCTION_HOUSE_TYPE_WEAPON_UPGRADE_STONE
AUCTION_SUB_GROUP_WINDAWOOD,Особняк Виндавуд
AUCTION_SUB_GROUP_YELLOWHERB,Желтая трава
AUCTION_SUB_GROUP_YELLOWRECIPE,Эссенция эликсира защ.
AUCTION_SUB_GROUP_QUESTSCROLL,Свиток задания
AUCTION_SUB_GROUP_SUMMONGEM,Камень призыва зла
AUCTION_SUB_GROUP_LECIPE,Рецепт:
AUCTION_SUB_GROUP_EquipmemtMaterial,Материалы
AUCTION_SUB_GROUP_UpgradeCrystal,Часть
AUCTION_SUB_GROUP_ABILITYSTONE,Камень атрибута
AUCTION_SUB_GROUP_LIMITBREAK,Камень превышения лимита
AUCTION_SUB_GROUP_PetEquipment,Снаряжение ездового животного
AUCTION_SUB_GROUP_PetFood,Камень повышения
AUCTION_SUB_GROUP_PetSummonStone,Камень призыва
AUCTION_SUB_GROUP_PetEquipmentEnchantMaterial,@AUCTION_GROUP_ENCHANT
AUCTION_SUB_GROUP_PetEtc,@AUCTION_GROUP_ETC
AUCTION_SUB_GROUP_WEAPONMATERIAL,Лак для оружия
AUCTION_SUB_GROUP_ARMORMATERIAL,Лак для доспехов
AUCTION_SUB_GROUP_ACCESSORYMATERIAL,Лак для аксессуара
AUCTION_SUB_GROUP_BUFFSCROLL,Свиток положительного эффекта
AUCTION_TRADE_CONTENTS,Статус транзакции
AUCTION_TRADE_TIME,Период транзакции
AUTO_COMBAT_RADIUS_MAX,Без лимита
AUTO_COMBAT_RADIUS_MAXIMUM,Дал.
AUTO_COMBAT_RADIUS_MEDIUM,Близко
AUTO_COMBAT_RADIUS_MIN,Та же точка
AUTOPANEL_HP_POTION,Зелье HP
AUTOPANEL_MP_POTION,Зелье MP
AUTOPANEL_QUEST,Автопрогресс
AUTOPANEL_SOULSHOT,@AUCTION_HOUSE_TYPE_SOUL_SHOT
BIDDING_MAXVALUE_NOTIFY,"Сумма ставки выше, чем количество денег, которое у вас есть."
BIDDING_MINVALUE_NOTIFY,Необходимо ввести цену выше минимальной ставки.
BLACKSMITH_ABILILTY,"Использ. в качестве материала снаряжение исчезнет.
Продолжить модификацию атрибута?"
BLACKSMITH_ABILILTY_BIND,"Выбор материала Вы выбрали снаряжение, которое нельзя продать.
Снаряжение станет невозможно продать,
а то, что использ. в качестве материала, исчезнет.
Продолжить модификацию атрибута?"
BLACKSMITH_ABILILTY_ENCHANT,"Вы выбрали в качестве материала модифицир. снаряжение.
Использ. в качестве материала снаряж. исчезнет вместе с ур. модификации.
Продолжить модификацию атрибута?"
BLACKSMITH_ABILILTY_LIMIT_GRADE,"Невозможно модифицировать атрибут снаряжения, не имеющего атрибутов."
BLACKSMITH_ABILILTY_SOULCRYSTAL,"Вы выбрали снаряжение с установленным Кристаллом Души.
Использ. в качестве материала снаряж. исчезнет вместе с Крист. Души.
Продолжить модификацию атрибута?"
BLACKSMITH_COMPOSITE,"Использ. в качестве материала снаряжение исчезнет.
Продолжить объединение?"
BLACKSMITH_COMPOSITE_BIND,"Вы выбрали снаряжение, которое нельзя продать.
Снаряжение станет невозможно продать,
а то, что использ. в качестве материала, исчезнет.
Продолжить объединение?"
BLACKSMITH_COMPOSITE_ENCHANT,"Вы выбрали в качестве материала модифицир. снаряжение.
Использ. в качестве материала снаряж. исчезнет вместе с ур. модификации.
Продолжить объединение?"
BLACKSMITH_COMPOSITE_LIMIT_GRADE,Предметы ранга [GradeName] нельзя объединить.
BLACKSMITH_COMPOSITE_LIMIT_LEVEL,Предмет не имеет макс. уровня и не может быть объединен.
BLACKSMITH_COMPOSITE_SOULCRYSTAL,"Вы выбрали снаряжение с установленным Кристаллом Души.
Использ. в качестве материала снаряж. исчезнет вместе с Крист. Души.
Продолжить объединение?"
BLACKSMITH_ENCHANT_REQUIRED_COUNT,Требуются Свитки: [Count]
BLACKSMITH_LEVELUP,"Использ. в качестве материала снаряжение исчезнет.
Продолжить повышение уровня?"
BLACKSMITH_LEVELUP_BIND,"Вы выбрали снаряжение, которое нельзя продать.
Снаряжение станет невозможно продать,
а то, что использ. в качестве материала, исчезнет.
Продолжить повышение уровня?"
BLACKSMITH_LEVELUP_ENCHANT,"Вы выбрали в качестве материала модифицир. снаряжение.
Все использ. в качестве материала снаряж. исчезнет вместе с модификациями.
Продолжить повышение уровня?"
BLACKSMITH_LEVELUP_HIGH_GRADE,"Вы выбрали в качестве материала высококач. снаряжение.
Все использ. в качестве материала снаряж. исчезнет.
Продолжить повышение уровня?"
BLACKSMITH_LEVELUP_LIMIT_MAX_LEVEL,"Предмет достиг макс. уровня, дальнейшее повышение его уровня невозможно."
BLACKSMITH_LEVELUP_SOULCRYSTAL,"Вы выбрали снаряжение с установленным Кристаллом Души.
Использ. в качестве материала снаряж. исчезнет вместе с Крист. Души."
BLACKSMITH_LIMITBREAK,"Использ. в качестве материала снаряжение исчезнет.
Продолжить превышение лимита?"
BLACKSMITH_LIMITBREAK_BIND,"Вы выбрали снаряжение, которое нельзя продать.
Снаряжение станет невозможно продать,
а то, что использ. в качестве материала, исчезнет.
Продолжить превышение лимита?"
BLACKSMITH_LIMITBREAK_ENCHANT,@BLACKSMITH_ABILILTY_ENCHANT
BLACKSMITH_LIMITBREAK_LIMIT_GRADE,"Ранг предмета слишком низок для превышения лимита.
Превышение лимита доступно для ранга SR."
BLACKSMITH_LIMITBREAK_LIMIT_LEVEL,"Предмет не имеет макс. уровня, превышение лимита невозможно."
BLACKSMITH_LIMITBREAK_SOULCRYSTAL,"Вы выбрали снаряжение с установленным Кристаллом Души.
Использ. в качестве материала снаряж. исчезнет вместе с Крист. Души.
Продолжить превышение лимита?"
BLACKSMITH_SAFESTONE_NOT_ENOUGH,Недостаточно Защит Мафр.
BLACKSMITH_SAFESTONE_NOT_NEED,При 100% шансе успешной модификации применять Защиту Мафр не нужно.
BLACKSMITH_TARGET_NONE,Нет подходящей цели.
BLACKSMITH_UPGRADE_BIND,"Вы выбрали снаряжение, которое нельзя продать.
Указанное снаряжение станет невозможно продать,
Продолжить улучшение?"
BLACKSMITH_UPGRADE_LIMIT_GRADE,Предметы ранга [GradeName] нельзя улучшать.
BLACKSMITH_UPGRADE_LIMIT_LEVEL,Предмет не имеет макс. уровня и не может быть улучшен.
CAHT_PROMOTE_ADMISSION,Присоед. к группе
CHAT_PROMOTE_PARTY_DUNGEON,Идет набор в группу для следующего приключения: <FontParty>[AdventureName]</> <FontRed>([Difficulty]).</><FontYellow>[PartyName]</>.
CHAT_PROMOTE_PARTY_BOSSRAID,Идет набор в группу. Противник: <FontRed>[NpcName]</>. <FontYellow>[PartyName]</>.
CHAT_PROMOTE_PARTY_GATHERING,Идет набор в группу. Место добычи: <FontParty>[DungeonName]</>. <FontYellow>[PartyName]</>.
CHAT_PROMOTE_PARTY_PARTYDUNGEON,Идет набор в группу: Временной разлом <FontYellow>[DungeonName]</><FontRed>([Difficulty])</>.
CHAT_PROMOTE_PARTY,Идет набор в группу: <FontYellow>[PartyName]</>.
CAHT_PROMOTE_GUILD,Клан <FontGuild>[GuildName]</> ведет набор членов клана.
CHAT_PROMOTE_BOSS_SUMMONS,[Name]: битва с призывом босса <FontBlue>[BossName]</>
CHAT_PROMOTE_GUILD_DUNGEON,Клан <FontParty>[GUILDNAME]</> просит помочь ему в следующем подземелье: <FontYellow>[DungeonName]</><FontRed> ([Difficulty])</>
CHAT_PROMOTE_GUILD_SEARCH,Надеется вступить в клан <FontYellow>[PromoteMessage]</>.
CHAT_NEED_SELECT,"Выберите быстрый чат, чтобы использовать это."
CHAT_GUILDNOTICE_EMPTY,Нет кланового объявления.
CHAT_BLOCK_ME,"Игрок [NAME]
заблокирован."
CHAT_BLOCK_YOU,"Игрок [NAME]
недоступен для чата 1 на 1."
CASTLE_FESTIVAL_COUPON_CHANGE_GUIDE,Соберите билеты для обмена на Фестивальный ваучер.
CASTLE_FESTIVAL_OFF_NOTICE,"Соберите Билеты фестиваля
и угадайте победивший клан."
CASTLE_FESTIVAL_ENTRY,Вход
CASTLE_FESTIVAL_RETRY,Перезайти
CASTLE_FESTIVAL_GUILDINFO,Ситуация клана-участника в Осаде замка
CASTLE_FESTIVAL_TIP,"Используйте Билеты, полученные за монстров во время фестиваля, чтобы угадать властителя Осады замка.
Получите подарки, если угаданный вами клан захватит замок!"
CASTLE_SIEGE,Осада замка
CASTLE_SIEGE_BIDDING_INFO,
CASTLE_SIEGE_BIDDING_LABEL,Подробности ставки
CASTLE_SIEGE_BIDDING_NOTHING,Подробностей ставки нет.
CASTLE_SIEGE_BIDDING_RANK,Клан-участник Осады замка
CASTLE_SIEGE_CASTELAN,Владелец замка
CASTLE_SIEGE_EMPTY,Нет владельца
CASTLE_SIEGE_EMPTY_GUIDE,"У замка нет владельца.
В ходе Осады замка вы можете его занять."
CASTLE_SIEGE_ENTER,Начало Осады замка
CASTLE_SIEGE_FESTIVAL,Фестиваль Осад
CASTLE_SIEGE_FESTIVAL_DESC,"1. <FontBlue>Побеждайте монстров</> во время Фестиваля, чтобы получать билеты.
2. Билеты можно обменивать на ваучеры.
3. Если <FontBlue>клан, указанный на вашем ваучере, займет замок</>, вы получите указанный приз.
4. Ваучеры более высокого <FontBlue>ранга</> приносят более ценные награды.
5. Вы можете <FontBlue>продолжать попытки</> получить ваучер с кланом и призом, которые вам нужны."
CASTLE_SIEGE_FESTIVAL_GIFTCARD_DUIDE,"Учтите, что все неиспользованные билеты пропадут в начале Осады замка."
CASTLE_SIEGE_FESTIVAL_NAME,Ваучер на Фестиваль Осад
CASTLE_SIEGE_FESTIVAL_BREAK,"Это распущенный
клан."
CASTLE_SIEGE_GUILD_EMPTY,Кланов-участников нет
CASTLE_SIEGE_GUILD_INFO,Ур. [Level] [GuildName]
CASTLE_SIEGE_MINIMUM_BIDDING_VALUE,Мин. ставка
CASTLE_SIEGE_MY_BIDDING_RANK,Мой рейтинг 
CASTLE_SIEGE_NONE_BID_TIME,Недоступно
CASTLE_SIEGE_NONE_FESTIVAL_TIME,Недоступно
CASTLE_SIEGE_RANK,Рейтинг: [Rank]
CASTLE_SIEGE_SHORTCUTS_GUILD,Переход к клану
CASTLE_SIEGE_STARTTIME,[D]/[M] [H]:[m]
CASTLE_SIEGE_STARTTIME_LABEL,Начало Осады замка
CASTLE_SIEGE_STRUCTURE,План замка
CASTLE_SIEGE_WARPGUIDE,Автоматический переход через %d сек.
CASTLE_UPGRADE_INVALID,У вас нет замков.
CASTLE_UPGRADE_MAX_LEVEL,Уже улучшено до макс. уровня.
CASTLE_UPGRADE_NAME_LEVEL,Ур. [Level]  [Name]
CASTLESIEGE_DESTROY_DEFENSETOWER,Разруш. Защитн. башню
CASTLESIEGE_DESTROY_GATE,Ворота замка разрушены
CASTLESIEGE_DESTROY_GUARDTOWER,Сторожевая башня разрушена
CASTLESIEGE_DESTROY_OFFENSETOWER,Разрушить штаб Осады
CASTLESIEGE_RESULT_DEFENCE_WIN,Клан [GuildName] смог защитить замок [CastleName].
CASTLESIEGE_RESULT_OFFENCE_WIN,Клан [GuildName] смог захватить замок [CastleName].
CASTLESIEGE_RESULT_OFFENCE_LOSE,Клан [GuildName] не смог защитить замок [CastleName].
CASTLESIEGE_RESULT_REWARD_DESC,Лидер клана [CharacterName] получит в награду алмазы ([GemValue]).
CASTLESIEGE_TAKEBACK_GUARDTOWER,Сторожевая башня восстановлена
CHANNEL_CANNOT_MOVE,Слишком много пользователей для входа.
CHANNEL_HEAVY_TRAFFIC,"В данный момент: <FontRed>Заполнено</> / <FontYellow>[WorldName], канал [ChannelId]</>"
CHANNEL_IMPORT_MESSAGE,"[Name]
Хотите загрузить эти игровые данные?"
CHANNEL_IMPORT_NOTICE,"Данные для игрока [Name] могут быть снова загружены
через привязанную учетную запись."
CHANNEL_IMPORT_NOTICE_NOT_SAVED,"Ваша текущая учетная запись не сохранена, ваш персонаж будет переписан. Привяжите уч. запись, чтобы сохранить игровые данные."
CHANNEL_IMPORT_CONFIRM_MESSAGE_FOR_GUEST,"Действительно загрузить игровые данные для игрока [Name]?

<FontTip>Ваша текущая учетная запись не сохранена, ваш персонаж будет переписан. Привяжите уч. запись, чтобы сохранить игровые данные.</>"
CHANNEL_IMPORT_CONFIRM_MESSAGE_FOR_NORMAL,"Действительно загрузить игровые данные для игрока [Name]?

<FontTip>Ваши текущие данные могут быть снова загружены через привязанную уч. запись.</>"
CHANNEL_LIGHT_TRAFFIC,"Сейчас: <FontGreen>Много мест</> / <FontYellow>[WorldName], канал [ChannelId]</>"
CHANNEL_MIDDLE_TRAFFIC,"В данный момент: Есть места / <FontYellow>[WorldName], канал [ChannelId]</>"
