Id,NpcName,Message
102551,,Эти орки атаковали прямо перед моим увольнением...
102561,,"Если мы снова проиграем этим оркам, они достигнут города."
103001,,"Пока мы сдерживаем орков в бухте с помощью магии, но..."
103011,,Ах... Я без сил.
103021,,Орки? Они меня не пугают!
111671,,"Пожалуйста, включите охотничий отряд Говорящего острова!"
111691,,Вы пришли присоединиться к охотничьему отряду?
111851,,"Я буду наблюдать и увижу, если случится что-то забавное!"
111861,,Можно не церемониться!
111891,,Зарубим их одним ударом!
111971,,Давайте проучим этих орков!
111981,,С-спасибо! Было так страшно!
210011,,Заряды души очень помогут вам в битве с големами!
280811,,У-бейте меня...
280821,,Боль... Пусть она уйдет...
300171,,Будь посох при мне - я бы сразился!
300181,,До этого ты плакал и прятался!
304081,,"Эйнхасад сказала, что отправит вас."
304111,,Мне довелось увидеть ваши потрясающие действия! Спасибо большое!
305851,,Что это?! Сейчас даже не времена пиратов!
307781,,"Ах... Было чувство, что не стоило сюда приходить..."
307791,,Ты! Успокойся!
309371,,За билетами в гавань Говорящего острова - в ту сторону.
309391,,Не хотите ли стать Глудинским солдатом?
309411,,Трам-пам-пам... Куда же подевались мои друьзя?
309441,,"В следующий раз я буду героем, а не ты!"
309451,,Добро пожаловать в Глудинскую гавань.
309791,,"Значит, это вас послала нам Эйнхасад."
309801,,Перемещайтесь куда пожелаете через эту точку.
309811,,"Зарегистрируйтесь здесь, чтобы участвовать в осаде замке."
309831,,Мое хобби: продавать Заряды души.
309841,,"Складируйте предметы, если ваш инвентарь полон."
309851,,Ой! Я снова поскользнулся!
309861,,Как же здесь шумно. Я просто хочу спокойно жить и рыбачить.
309871,,"Я сделаю вам скидку, ведь вы - герой нашего города!"
309891,,Нам дали задание защищать это место.
309901,,*Вздох* Когда закончится наша смена...
309921,,@309891
309951,,Это из наемников Серебрян. света! Добро пожаловать!
309961,,Последняя засада была сорвана наемниками Серебряного света.
309971,,Правда? Этот наемник был таким классным!
310331,,Слава наемникам Серебряного света!
310341,,Я ни за что не окажусь на этом острове. Города мне больше по душе.
310441,,Привет!
318221,,"Ах, славные деньки, когда мы путешествовали на лодке!"
318231,,Спасибо! Мои пассажиры в безопасности благодаря вам!
318241,,"Вы победили этих пиратов, правда? Это невероятно!"
322561,,Осторожнее. Скоро здесь будут Гноллы.
322611,,Вы вербуете добровольцев для охоты на Гноллов?
322701,,Безопасность заложников для нас превыше всего. Понимаете?
322711,,Ты в своем уме? Я на кладбище ни ногой!
322981,,Вам нужны зелья для охоты на Гноллов!
392751,,Эй! Сделайте с ними что-нибудь!
392781,,Это большая проблема после прихода сюда.
350151,,"Не жадничай, дай больше, скряга!"
350152,,"Ты, пронырливый кот!"
350161,,В охоте на нежить ничто не может быть лучше Зарядов души!
350162,,"Эй, путешественник! Вам нужно купить зелий."
350163,,Подготовка - основа любой битвы! Поэтому вам нужно купить у меня...
350181,,"Гр-р, вся эти нежить усложняет бизнес..."
350182,,"Эй! Пока вы здесь, закажите для себя гроб! Ха!"
350191,,Не страшно?
350192,,"Вам стоит остерегаться, здесь водятся приведения. Ха-ха."
350201,,Правда! Мне правда довелось видеть призрака! Верьте мне!
350202,,Там точно был призрак светловолосой эльфийки!
350211,,"Хватит так нагло врать, ты, лжец!"
350212,,Скажи что-нибудь правдивое! Ха.
350221,,Правда? Тебе правда довелось видеть хаотика?
350222,,Ты же не врешь? Вы также среди вероятных подозреваемых!
350231,,Я говорю правду! Что во мне такого похожего на хаотика?!
350232,,"Уверен, что даже кое-кто здесь сильнее тебя!"
350241,,Будьте осторожны начиная с Глудио - там могут быть хаотики.
350242,,Вы пришли исследовать случай пропажи?
350261,,"Проверьте этого парня! Говорят, что он из наемников Серебряного света."
350262,,Если бы мне удалось стать наемником Серебряного света...
350281,,Меня попросили исследовать случай пропажи...
350282,,Здесь нет легких заданий?
350311,,"Как и следовало ожидать от городской гавани, она переполнена энергией!"
350312,,Здесь ничего нет?
350321,,Скорее! Пойдем и туда тоже!
350322,,Ух ты! Так много мест!
350331,,Уф. Можно немного помедленнее?
350332,,"Помедленнее, а? У меня ноги болят."
309911,,Отдаю это вам по отличной цене!
309912,,Скорее я стану сфинксом!
309931,,В округе полно бандитов. Будьте осторожны.
309932,,"У вас ведь нет краденых товаров, правда?"
401151,,"Проклятье... Как видишь, я-то точно выживу."
401152,,Я выживу и увижу мою семью.
410421,,За вами следовали ящеры?
410422,,Пересечь Разрушенные угодья... Впечатляет!
410331,,"Вы из наемников, которые охотятся на монстров? Отдохните!"
410332,,Мой меч идеально рубит этих ящериц!
400131,,Нет желания присоединиться к охотничьему отряду?
400132,,В этих разговорах нет смысла! Скорее присоединяйтесь к нам!
409511,,Только глупцы недооценивают людоедов за их низкий интеллект!
409512,,Спасти пропавших товарищей - наша основная задача.
410391,,"Монстры близко... Надеюсь, все будет хорошо."
410392,,О Эйнхасад... Защити Глудио...
410521,,"А... Интересно, когда я смогу пойти домой..."
410522,,Как много этих монстров нам нужно убить?
410541,,Это как будто никогда не кончится...
410542,,Мама... Я хочу к маме...
410571,,"Здесь опасно. Возвращайся, если ты не боец."
410572,,"Отчитайтесь капитану, если вы присоединились к охотничьему отряду."
418501,,Не шумите в городе.
418502,,"Присоединяйтесь к охотничьему отряду, если вам нужна работа."
418561,,Мы не можем позволить ящерам продолжать приходить!
418562,,Проклятые ящерицы постоянно ищут шанса напасть.
400401,,"Не могу поверить, что эти проклятые ящерицы грабили наш город!.."
400402,,Почему правитель не отправит нам подкрепление?
450471,,"Хм-м... Может, мне стоит присоединиться к охоте на монстров?"
450472,,Разве нам с нашими умениями не придется нелегко?
450481,,"Давайте просто сделаем это! Сомневаюсь, что мы умрем."
450482,,Мы сделаем из этих людоедов жаркое!
450491,,"Мне довелось услышать, что сэр Воун будет командовать операцией по спасению."
450492,,Виндавуд скоро возродится...
450501,,Нам нужно быстро отбить Виндавуд.
450502,,Несчастья Виндавуда должны скоро закончится. Ц-ц-ц.
450531,,"Говорят, что скоро начнется атака на замок Глудио?!"
450532,,"Ах, хотелось бы мне поучаствовать в осаде замке!"
450541,,Рубить врагов на части одним взмахом!
450542,,О-о! Осада замка без меня!..
450551,,"Набираете участников для осады замка Глудио, да?.."
450552,,Эльф во главе королевства людей - звучит не так уж и плохо!
450561,,Не позволяйте всяким нелепым идеям воплощаться в замке клана!
450562,,Я обязательно стану прекрасным рыцарем клана замка!
499711,,Эти Заряды душ отлично подходят для охоты на ящеров!
506751,,"Держите строй, пока мы занимаемся приготовлениями!"
506752,,Вам не встречались другие рассредоточенные солдаты?
508741,,Гноллы сошли с ума?
508742,,Почему бандиты интересуются кристаллами?
512641,,"Не могу поверить, что нежить внезапно так разбушевалась!"
512642,,Всем сосредоточиться и не разбредаться!
514601,,Спасение Виндавуда почти завершено! Вперед!
514602,,Настало время выкинуть орков из нашего дома!
550011,,Прекрасный Виндавуд в таком беспорядке...
550012,,Проклятые орки. Я отомщу!
550021,,Все деревья погибли...
550022,,"Я слышал, что крики доносились из близлежащих земель..."
550031,,"Купите несколько зелий, прежде чем отправитесь к оркам."
550032,,"Такого количества Зарядов душ не хватит, чтобы справиться с орками."
607241,,"Ох... А-ах... Похоже, что некоторые предметы пропали."
607251,,Когда я все это передвину...
607261,,Почему? Что-то случилось?
607521,,На службе! Никаких проблем!
607541,,@607521
607551,,Н-не могли бы вы забрать мою почту...
612811,,Когда приходит поставка торговца?..
612812,,"Хм, наши запасы подходят к концу."
630251,,Вы ужасно неподоготовлены. Купите несколько зелий!
630252,,Эти Заряды душ отлично помогают справиться с муравьями.
650061,,Ох... эти проклятые муравьи!
650062,,Чем могло быть вызвано появление таких муравьев?
650071,,В подземном Муравейнике гнездится огромная Королева.
650072,,"Королева Муравьев? Интересно, насколько она красива!"
650081,,"Ходили слухи, что маги Башни Слоновой Кости загадочно погибли?"
650082,,Кто мог убить магов Башни Слоновой Кости?
650121,,"Территория Диона располагается к югу. Вас же не ищут, правда?"
650122,,"Не забудьте представиться перед тем, как отправитесь в Дион."
650181,,Они не дают мне пройти на территорию Диона!
650182,,Мне жутко надоела эта пустыня!
650191,,Мучает жажда? Так надо зелий прикупить!
650192,,Возьмите с собой что-нибудь из лагеря!
650231,,"Будьте осторожны. Говорят, Казир появляется прямо перед тобой!"
650232,,Мне довелось слышать о Казире! Это пустынный хищник?
699711,,"Вам нужны зелья, чтобы пересечь Пустоши!"
706031,,Эй! У вас меч ржавый!
706041,,Мы сохраним ваши предметы в безопасности!
706051,,Мне не стоило бы продавать вещи прямо сейчас...
706061,,Вы уже видели этого ребенка?
706071,,"Скажи лишь слово, если тебе нужна моя помощь!"
706101,,"Ха-ха-ха. Интересно, хорошо ли обстоят дела у Гуса."
706111,,"Похоже, Сара снова будет меня ругать!"
706121,,"О, малыш. Хочешь средство, которое прибавит тебе росту?"
706122,,"Ты вырастешь большим, как людоед, если съешь это!"
706131,,"Ого! Но почему вы-то такой маленький, господин кот?"
706132,,"Ах, каков лжец! Такого средства не существует!"
706141,,Я не могу выйти наружу из-за монстров.
706151,,А... Мне нужно собрать травы...
706171,,Мы будем сегодня пить?
706181,,"Здорово! Увидимся, когда закончится наша смена!"
706191,,Добро пожаловать. Это город Дион.
706201,,Оставьте нам заботу о безопасности!
706211,,Видали эту девочку?
706221,,"Конечно! Она выглядит загадочно, правда?"
706231,,"Они говорят, что пауки едят людей!"
706241,,"Они говорят, что на севере просто куча пауков!"
799711,,А! Это опасно! Покупайте заряды души!
780471,,Ага! Сюда!
780481,,На этот раз я не позволю тебе уйти!
780491,,Бери ключ!
780911,,От нас не убежишь!
780921,,За ними! Вперед!
780951,,Умри! Умри!
780981,,Это заклинание поглотит тебя целиком.
781001,,Взять их!
781021,,Взять их живьем!
720091,,Вы не уйдете отсюда живыми!
750051,,Ага. Я говорю правду!
750052,,Я лично надаю Орку Главарю по голове!
750061,,Орки проделали весь этот путь до замка Диона?
750062,,"Нужно торопиться и защитить замок Диона, он в опасности!"
750081,,Пф-ф! Вы одолели Орка Главаря? Вы и какая армия?
750082,,Ваша ложь слишком неубедительна! Ха-ха-ха!
750501,,"Осторожно, в Сельских угодьях полно ящеров."
750502,,"Мы сделали так, чтобы ящеры не смогли никуда уйти."
750521,,Башня Крумы излучала энергию.
750522,,Башня Крумы... Ужасно хочу испытать ее!
750531,,Башня Младших гигантов? Я хочу раскрыть ее тайны!
750532,,"Мне довелось услышать, что Братство Тьмы интересуется Башней Крумы..."
750551,,"Хе-хе. Поймайте, если сможете!"
750552,,Повозка! Бип-бип.
750561,,Атака на замок Диона заставляет мою кровь кипеть!
750562,,"Интересно, кто будет правителем территории Диона!"
750601,,"Ах, здорово было бы быть в клане, так же, как и в клане замке!"
750602,,Гм. Стоит ли мне подать заявку на вступление в клан замка?
750591,,"У нас недостаточно рвения, чтобы сделать это... *всхлип*..."
750592,,"Если ты сделаешь, то я сделаю тоже!"
750621,,Они ищут кланы для осады замка Диона!
750622,,Нигде нет простых заданий? Вроде поимки кота?..
750651,,Тс-с! Этот кот нас еще не увидел! Взять его!
750652,,Давай возьмем одного или двух из этих котов!
750661,,Сейчас же! Его отвлек ребенок!
750662,,Хотите присоединиться? Тоже будете соучастником.
750681,,Смотрите! Этот пронырливый кот ограбит еще больше людей.
750682,,Ты планируешь ограбить и этого ребенка тоже? Ого!
800381,,Вы пришли увидеть башню Крумы?
800382,,Башня младших гигантов - она меня совершенно бесит!
803881,,"Хм-м... Как и следовало ожидать от болота, оно холодное."
803882,,Можешь зажечь огонь посильнее?
804101,,"Раз, два... а? Похоже, нескольких не хватает."
804102,,"Не могу поверить, что я исследую товары в таком возрасте!"
804131,,Добро пожаловать в исследовательский лагерь Фельдхейма!
804132,,Вы случайно не принесли припасов?
850641,,Моя магия не становится сильнее?
850642,,"Ходят слухи, что в Круме полно магических форм жизни!"
850661,,Ох... Почему мне всегда приходится организовывать документы?
850662,,"Вам стоило регулярно готовиться. Посмотрите, какой беспорядок!"
850671,,"Осторожнее с продвижением вперед, тут полно трупов!"
850672,,"Если вы найдете кого-нибудь, с кем у нас потеряна связь, приводите их сюда!"
899711,,Что может быть нужно в этом опасном месте? Это зелье!
998711,,"Раса не важна, когда речь идет о бизнесе!"
1019911,,"Купи больше Зарядов душ для Земель Плача, хорошо?"
1050001,,"Эй, не поможешь с операцией?"
1050002,,Это не самое лучшее место для искателя приключений.
1050021,,Ох... Мои кости ноют.
1050022,,Готовитесь противостоять нежити?
1050031,,Да пребудет с тобой благословление Эйнхасад.
1050032,,"Я молюсь о том, чтобы вы их упокоили."
1050061,,Опасно выходить за пределы Жаровни.
1050062,,Мы пришли посмотреть на Армию агонии.
1050051,,Я смотрю на них и мне становится грустно.
1050052,,"Будьте осторожны, если не хотите закончить, как они."
1050201,,Вы из путешественников? Гиран в данный момент запечатан.
1050202,,"Гиран будет запечатан до тех пор, пока Земли Плача не успокоятся."
1050231,,Вы не можете отправиться в Гиран прямо сейчас.
1050232,,Правитель приказал закрыть город.
1106931,,"Привет, краса моя! Нужно оружие?"
1106932,,С таким милым одеянием опасайся попасть в коллекцию Горгоны!
1106933,,Ну же! Купи немного снаряжения с полными карманами!
1191421,,Кто вы? Вы видели кого-нибудь подозрительного?
1191422,,Это имеет отношение к этому инциденту?
1191431,,Вы видели шпиона Орена?
1191461,,"Бьюсь об заклад, что эти проклятые жители Орена послали шпиона."
1150411,,Добро пожаловать в город Гиран!
1150412,,"Добро пожаловать в Гиран, центр торговли!"
1117001,,"Будьте начеку, когда вокруг столько народу!"
1117002,,"Не ходите за незнакомцами, даже если они предлагают вам еду."
1117003,,Можешь вспомнить дорогу домой?
1117021,,Зайди на секунду и глотни вкусного рому!
1117022,,"Привет, чудесный искатель приключений. Зайди на секунду."
1117023,,Нет усталости от путешествий? Зайди и отдохни!
1170041,,Что тебе надо? Хочешь попробовать?
1170042,,"Разворачивайся, пока не стало хуже, хорошо?"
1170043,,На что ты смотришь? Отвали!
1170081,,"Довелось слышать, что отношения Гирана и Орена стали хуже?"
1170082,,"Я беспокоюсь... Думаешь, будет война?"
1170083,,Мне бы хотелось однажды увидеть Орен...
1170091,,"Приключения и всякая ерунда... Вот молодежь пошла, тц-тц-тц..."
1170092,,"Мне нужны будут связи, когда прибудут посланники."
1170111,,Зайди на секунду и отведай тарелку супа!
1170112,,Вы не из этого города? Остановитесь у нас на ночь!
1170113,,"Похоже, вы устали. Зайдите и отдохните немного."
1170121,,Почему бы вам не купить это кольцо?
1170122,,Такого вы больше нигде не найдете!
1170123,,По очень низкой цене в 10 миллионов аден! Это грабеж!
1170151,,"Посчитайте и убедитесь, что сумма верная."
1170152,,"Оставьте охрану, торговец скоро будет здесь."
1170153,,"Мы торгуем редкими магическими материалами, будьте внимательны."
1170161,,"М-м... Давайте попробуем, чтобы убедиться, что мы все правильно приготовили?"
1170162,,"Чего-то не хватает... Может быть, нам нужно немного магии?"
1170163,,"Эй, на что ты смотришь? Крадешь наши секреты?!"
1170181,,Овощи! Купите немного овощей по низкой цене!
1170182,,Получено в Дионе и доставлено через Земли Плача!
1170183,,Попробуйте! Вкус равнин!
1170221,,"Говорю тебе, этот Мища на меня посмотрел!"
1170222,,"Это точно, Герард интересуется мной!"
1170223,,Что мне делать?.. Стоит начать разговор?
1170241,,Что? Первый раз видишь кота?
1170242,,"Я побью тебя, если будешь меня недооценивать, зараза!"
1170243,,"Продолжай ошиваться здесь, если хочешь, чтобы тебя побили."
1170311,,Стоит мне присоединиться к охоте на Горгону? Это будет хороший опыт...
1170312,,Я не хочу стать игрушкой Медузы...
1170313,,"Я слишком молод и красив, чтобы умереть... Охота или не охота!.."
1170291,,Что такого страшного в этой ведьме Медузе?
1170292,,Давай присоединимся к охоте! Что такого ужасного может произойти?
1170293,,Это обычное дело!
1160101,,Здесь ошиваются головорезы. Не заходи туда.
1160102,,"Еще немного, и это станет опасно. Поворачивай назад."
1160161,,Готовы отправиться в Сад Горгон?
1160162,,"Передайте завещание, когда закончите его заполнять."
1160163,,Никогда не смотрите в глаза Медузе. Ясно?
1170341,,Выпей это и обретешь неуязвимость к взгляду Медузы!
1170342,,Боишься отправиться в Орен? Купи это маскировочное устройство!
1170343,,Этот флюороскоп помогает ловить шпионов и получать трофеи!
1170371,,"Эй, вы – наемник Серебряного света? Завидую."
1170372,,Все искатели приключений хотят стать наемниками Серебряного света.
1170373,,"Я буду волшебником, как Люсьен из наемников Серебряного света."
1170381,,"Здорово, правда? Не рви траву - от этого им больно."
1170382,,"Это площадь Эйнхасад. Давай помолимся попозже, хорошо?"
1170383,,"Давай будем потише, ведь вокруг полно людей, хорошо?"
1170501,,Эйнхасад позаботится о тебе.
1170502,,Эйнхасад любит безо всяких условий и ничего не ожидает взамен.
1170503,,"Люби своих соседей, как если бы они все были - Эйнхасад."
1170531,,Тс-с. Тихо. Жрец говорит.
1170532,,"О, Эйнхасад, я молюсь о своем брате, пусть он вернется живым и здоровым..."
1170533,,"Благослови тех, кто охотится на Горгону..."
1170561,,Прошу... Пусть в мире не будет войны...
1170562,,Благослови землю Гирана...
1170601,,Ух ты! Я вижу лодку дедушки!
1170602,,Ого! Птички!
1170603,,"Ой! Идите сюда, птички! Поиграйте со мной!"
1200011,,Вы пришли... спасти нас?
1200031,,"Мяу... Может, мне стоило путешествовать по суше..."
1200041,,Добро пожаловать в город Убежище!
1200061,,"Говорят, что Гиранская гавань - это сплошной хаос!"
1200071,,Вся эта суматоха не позволяет нормально вести бизнес...
1200081,,Руины Младших Гигантов! Разве это не будоражит вас?!
1200091,,Все это так быстро. Ты перестанешь путаться под ногами?
1200111,,"Это кристалл, который мы купили у Крумы!"
1200281,,Ни один пират не уйдет!
1200301,,Мы позаботимся о беженцах.
1200351,,Разве здесь нет снабжения для торговцев?
1211311,,С такой гаванью мы обречены!
1399711,,Эти Заряды души разделаются с этими страшными пиратами!
1430361,,Могу я погладить это лохматое чудо?
1430401,,Что это такое?
1430421,,"Привет, странник."
1430431,,"Если ты срубишь это дерево, то получишь хорошую цену."
1430491,,Почему здесь вся эта нежить?
1430511,,"Было бы здорово, если бы это лохматое чудо тоже пошло."
1430541,,"Ух ты, снова это лохматое чудо."
1430571,,"Вы слышали о феях, живущих на Говорящем острове?"
1430591,,@1430571
1430611,,"М-м... судя по тому, что написано на этой табличке..."
1430631,,Ребенок гнома маленький.
1430651,,Снова этот древний эльфийский язык.
1430661,,Мы сделали это.
1430671,,"Мяу... ох, ох... Мяу..."
1430681,,Я все.
1430691,,"Защищайте меня, пока я расшифровываю табличку."
1430811,,"Отлично, Кара."
1550061,,Кукушка! Кукушка!
1550071,,Кукушка! Продолжай искать!
1550091,,Хрю! Хрю! Шмыг-шмыг.
1550131,,Кукушка добралась до дома в безопасности.
1550132,,Хочу посмотреть на кукушку.
1550181,,"Что-то странное растет на моей спине, мяу..."
1550182,,Он уже мертв?..
1550191,,Ох... Чертовы овражные пауки!
1550192,,Какой статус у этой личности?
1550241,,И-из-за чего такой шум?..
1550242,,Людоеды смотрят на меня как на сладкую закуску...
1550281,,Мы должны защищать детей и женщин!
1550282,,Держи этих свиней подальше!
1550481,,Ох... Рана болит...
1550482,,Это моя вина. Это было слишком безрассудно.
1550491,,"Рассел, идиот! Тебе же говорили быть осторожнее!"
1550492,,Как ты?
1571621,,Собираешься сбежать из клетки?
1571622,,Убейте их сейчас же!
1558351,,Собираешься сбежать? Ты еще об этом пожалеешь. Хе-хе-хе...
1558352,,"Что ж, храбрости тебе не занимать! Но скоро ты сюда вернешься. Ха-ха-ха."
1558381,,"Эй, стражник! Когда ждать еды?"
1558382,,На свободе мне не было равных!
1551881,,Тебе... Тебе действительно нужно было все поджечь?!
1551882,,Караку... Нужно найти Караку!
1551961,,Казану конец!
1551962,,Я сверну ему шею!
1552081,,А-а! Все надоело! Почем Танор всегда молчит?
1552082,,Где этот глупец Рассел?
1552091,,"Надеюсь, с Дурзель все в порядке. Хм-м..."
1552092,,Вы видели Аймель? С этой непоседой все в порядке?
1552191,,Где же Дурзель?
1552192,,Я чувствую дурную энергию...
1566401,,Настоящие охотники серьезно относятся к подготовке!
1566402,,"Вот! Кажется, им нужны заряды души!"
1565341,,"Говорят, в замке Орена большая шумиха..."
1565342,,"Говорят, что в замке Орена искателей приключений называют гиранскими шпионами!"
1565381,,"Говорят, Лес Секретов находится где-то в этом Овраге!"
1565382,,А после него можно попасть в Овраг фей!
1565531,,"Говорят, что Сердце Плато уже давно находится в овраге."
1565532,,Хочешь собрать людей и попытаться найти Сердце Плато?
1565371,,"Нам нужно быть осторожней, раз отношения между Гираном и Ореном такие напряженные!"
1565372,,Не стоит идти в замка Орена из Гирана!
1565441,,"Интересно, куда пропал тот парень, что пошел ловить грендель?..."
1565442,,Возможно... его схватили Порикулы?
1569071,,"Шейден, глупец!"
1569072,,Что ты такое говоришь? Людоеды украли фартук?
1569011,,Хм-м. Суп из мяса гренделя получается что надо!
1569012,,Нам нужно быстро приготовиться... Лорд будет ждать нас...
1569101,,В текущем положении будет трудно выполнить нашу задачу...
1569102,,"Мы не можем так вернуться. Нам что, никто не может помочь?"
1569061,,Вы видели гигантского вепря?
1569062,,Остерегайся местных бандитов!
1569041,,О боже. Мы встретились вновь!
1569042,,"М-м-м... великие просторы! Местные ингредиенты, должно быть, просто превосходны!"
1569311,,Тут так много пауков!
1569312,,Мне попросить у нимф один цветочный лепесток?
1569221,,Не видели ли вы огромный белый цветок?
1569222,,Местные нимфы довольно агрессивны. Не соблазняйтесь их красотой.
1565601,,Хватит шуметь.
1565602,,Вы из Гирана? Вас уже осмотрели?
1565981,,"Готовьтесь. Мы не знаем, когда появятся люди из Гирана."
1565982,,Что с баллистой?
1565791,,Не унывай! Сосредоточиться!
1565792,,"Мы начнем с начала и будем повторять, пока не будем делать все синхронно."
1565661,,Опять начальник стражи принялся за свое...
1565662,,"Я лишь сочувствую тем, кто тренируется под его руководством."
1565561,,При входе в замок пройдите осмотр.
1565562,,"Никаких глупостей, иначе вас отправят в тюрьму."
1566081,,"Говори правду! Мы все знаем, так что не пытайся заговаривать нам зубы!"
1566082,,Можешь не валять дурака. Чертов гиранский шпион!
1566181,,"Говорят, задержаны шпионы из Гирана!"
1566182,,"О боже, в каком страшном мире мы живем... Интересно, когда же наладятся наши отношения с Гираном?.."
1566021,,Будьте начеку.
1566022,,Шпионы повсюду!
1566351,,На западе опасно! Осторожней!
1566352,,Местные ящеры немного другие...
1566061,,Маги Башни Слоновой Кости пытаются спрятаться от нас?
1566062,,"Все было бы хорошо, если бы Башня Слоновой Кости присоединилась к нам. Тц-тц."
1566111,,Мы все - дети Эйнхасада.
1566112,,"Эйнхасад придет в ярость, если узнает, что мы покончили с собой на поле битвы."
1566141,,Пожалуйста... пусть война закончится...
1566142,,Пусть на этой земле воцарит мир...
1566091,,"Не забудь рассказать стражникам о всех подозрительных людях, хорошо?"
1566092,,"Не выходи из замка, хорошо?"
1566361,,"По любым заданиям, связанным с кланами, обращайтесь к Сереосу."
1566362,,"Пожалуйста, сообщайте обо всех подозрительных личностях."
1566341,,Ах! Это альфа-самец Какая хорошая погода!
