Id,Name,ControlText
2062,@2060,
2063,Невидимая стена,
2064,@2063,
2065,@2063,
2066,@2063,
2067,Мост,
2068,@2067,
2069,Стенка сейфа Кресуса,
2070,@2063,
2071,Повышение урона от навыков,Немного повысить урон от навыков
2072,Аура урона в ближнем бою,Получить ауру урона в ближнем бою
2073,Барьер Кристалла воды,Неуязвимость к урону Кристалла воды
2074,Яростная группа,Повысить Атк. и Защ. группы
2075,@2048,@2048
2076,@2049,@2049
2077,@2048,@2048
2078,@2049,@2049
2080,@2051,@2051
3001,Восстановление HP,Восстановление HP
3002,@2051,Повышение Скорости
3101,Статуя Фрейи,Создание статуи Фрейи...
3102,@3001,@3001
3103,@3001,@3001
3104,@2051,@3002
3105,@2051,@3002
3106,Фриз Фрейи,
3107,@3106,
3501,Убежище на Арене потасовок,Получение энергии от святилища...
7001,Стрелка направления обучения: перед воротами замка,
7002,Стрелка направления обучения: внутри вашего замка,
7003,Стрелка направления обучения: начальная точка,
7010,Блокирующее устройство: Первый,
7011,Блокирующее устройство: 1-й охранник/битва,
7012,Блокирующее устройство: 2-й охранник/битва,
7013,Блокирующее устройство: Нога,
7014,@7013,
7015,@7013,
7016,@7013,
7017,Блокирующее устройство: Марло,
7018,@7017,
7019,Блокирующее устройство: Битва у ворот,
7020,@7019,
7021,Блокирующее устройство: Сторожевая башня,
7022,@7021,
30020101,Блокада Подземелья клана: Эльфийские Руины,
30020301,Блокада Подземелья клана: Муравейник,
30020302,@30020301,
30020501,Подземелье клана: Опора ядра Крумы,
30020502,Блокада Подземелья клана: Ядро Крумы,
10101,Фрагмент дольмена,Сбор фрагментов...
10102,@10101,@10101
10103,@10101,@10101
10104,@10101,@10101
10105,@10101,@10101
10106,@10101,@10101
10107,@10101,@10101
10108,@10101,@10101
10109,@10101,@10101
10110,@10101,@10101
10111,@10101,@10101
10112,@10101,@10101
10113,@10101,@10101
10114,@10101,@10101
10115,@10101,@10101
10116,@10101,@10101
10117,@10101,@10101
10118,@10101,@10101
10119,@10101,@10101
10120,@10101,@10101
10121,@10101,@10101
10122,@10101,@10101
10123,@10101,@10101
10124,@10101,@10101
10125,@10101,@10101
10126,@10101,@10101
10127,@10101,@10101
10128,@10101,@10101
10129,@10101,@10101
10130,@10101,@10101
10131,@10101,@10101
10132,@10101,@10101
10133,@10101,@10101
10134,@10101,@10101
10135,@10101,@10101
10201,Луч света,
10202,@10201,
10301,Жаровня,Поднятие мяса летучей мыши...
10401,Катнип,Сбор кошачьей мяты
10402,@10401,@10401
10403,@10401,@10401
10404,@10401,@10401
10405,@10401,@10401
10406,@10401,@10401
10407,@10401,@10401
10408,@10401,@10401
10409,@10401,@10401
10410,@10401,@10401
10411,@10401,@10401
10412,@10401,@10401
10413,@10401,@10401
10414,@10401,@10401
10415,@10401,@10401
10416,@10401,@10401
10417,@10401,@10401
10418,@10401,@10401
10419,@10401,@10401
10420,@10401,@10401
10421,@10401,@10401
10422,@10401,@10401
10423,@10401,@10401
10501,Коробка без реликвии,Исследование сундука...
10601,Незнакомый плащ,Исследование плаща...
10701,Сумка Фельдхейма,Исследование сумки...
10901,Археолог в ловушке,Отпирание клетки...
12401,@10901,@10901
12501,@10901,@10901
11101,Железные слитки,
11102,@11101,
11103,@11101,
11104,@11101,
11201,Деревообработка,Добыча дерева...
11202,@11201,@11201
11203,@11201,@11201
11204,@11201,@11201
11205,@11201,@11201
11206,@11201,@11201
11207,@11201,@11201
11208,@11201,@11201
11209,@11201,@11201
11210,@11201,@11201
11211,@11201,@11201
11212,@11201,@11201
11301,Обитатель в ловушке,@10901
12601,@11301,@10901
12701,@11301,@10901
11401,Магический каменный барьер,Отмена магического камня...
11901,Венок эльфов,Получение Венка эльфов...
12001,Камень телепортации,Использ. камня телепортации...
12101,Предметы добычи,Поднятие предметов добычи...
12301,@11101,
12302,@11101,
12303,@11101,
12304,@11101,
12305,@11101,
12801,Заявка в Рейнджеры крови,Написание применения охотничьего отряда...
12901,Коробка с доспехами,Получение предметов добычи брони...
13001,Вонючая бочка,Откр.кр. из любопытства...
13101,Пустая тюрьма,
13102,@13101,
13103,@13101,
13201,@13101,
13301,@13101,
13401,@13101,
13501,Невидимая стена (для 5 акта),
13502,@13501,
13601,Устройство толпы (акт 5),
13701,Устройство строевого инструктора (акт 5),
19401,Устройство преграждения дороги,
19501,@19401,
19502,@19401,
19503,@19401,
19504,@19401,
19601,Устройство очищения,Зажжение очищения...
19701,@12001,@12001
19801,@19601,@19601
19901,@12001,@12001
20101,Брошенная сумка,Исследование брошенной сумки...
20102,@20101,@20101
20103,@20101,@20101
20104,@20101,@20101
20201,Огонь жаровни,Зажжение огня...
20301,Зловещий плащ,@20201
20401,@10201,
20402,@10201,
20501,Кладка дров,Проверка дерева...
21901,@20501,@20501
22001,@20501,@20501
20601,Подозрительная коробка,Исследование коробки...
20901,Тлеющий эффект,
20902,@20901,
20903,@20901,
20904,@20901,
20905,Огонь,
20906,@20905,
20907,@20905,
20908,@20905,
20909,@20905,
20910,@20905,
20911,@20905,
20912,@20905,
20913,@20905,
20914,@20905,
20916,@20905,
20917,@20905,
20918,@20905,
20919,@20905,
20920,@20905,
20921,@20905,
21001,Камень призыва зла,Деактивация камня призыва зла...
21101,@21001,@21001
21201,Эльфийский цветок,Добыча эльфийского цветка...
21202,@21201,@21201
21203,@21201,@21201
21204,@21201,@21201
21205,@21201,@21201
21206,@21201,@21201
21207,@21201,@21201
21208,@21201,@21201
21209,@21201,@21201
21210,@21201,@21201
21301,Тюрьма археолога,@10901
21401,@21301,@10901
21501,@21301,@10901
21801,Труп стражника,Сожжение трупа...
21802,@21801,@21801
21803,@21801,@21801
21804,@21801,@21801
21805,@21801,@21801
21806,@21801,@21801
21807,@21801,@21801
21808,@21801,@21801
21809,@21801,@21801
21810,@21801,@21801
29401,@11101,
29402,@11101,
29403,@11101,
29404,@11101,
29501,@11101,
29502,@11101,
29503,@11101,
29504,@11101,
29505,@11101,
29506,@11101,
29601,@19601,@19601
29701,@12001,@12001
29801,@19601,@19601
29901,@12001,@12001
30201,Коробка с оружием гноллов,Поиск меча Аймель...
30202,@30201,@30201
30203,@30201,@30201
30204,@30201,@30201
30301,Нажива,Получение вознаграждения...
30302,@30301,@30301
30303,@30301,@30301
30304,@30301,@30301
30305,@30301,@30301
30306,@30301,@30301
30307,@30301,@30301
30308,@30301,@30301
30401,Подозрительные трофеи,Исследование вознаграждения...
30501,Корабль пиратов,
30601,Опрокинувшаяся лодка,
30701,Плененный горожанин,@10901
32501,Древесина,Получение леса...
32502,@32501,@32501
32503,@32501,@32501
32504,@32501,@32501
32701,Священный артефакт Эйнхасад,Получение Священного артефакта...
32801,Гниющее растение,Исследование гниющего растения...
32802,@32801,@32801
32803,@32801,@32801
32804,@32801,@32801
32901,Старые приказы,Прочтение приказов...
33101,Котел Темного мага,Иссл. котла Т. мага...
33201,Грязевая насыпь,Очищение содержимого котла...
33401,Подозрительная дверь в подвал,Открытие двери подвала.
33801,Пленный коробейник,@10901
34001,Пленная Аймель,@10901
34201,Стратегия,
34202,@34201,
34203,@34201,
34501,@2038,Добыча травы...
34601,@2039,@34501
34701,@2041,@34501
34801,@2040,@34501
34901,@12001,@12001
35001,Зловещий магический круг,
35002,@35001,
35101,Стальные поручни подвала,
35102,@35101,
35201,Труп горожанина,
35202,@35201,
35203,@35201,
35204,@35201,
35301,Клетка,Открытие двери клетки...
35401,Пустая клетка,
35501,84-я страница порванного Регистра,Поднятие 84-й страницы порванного Регистра...
35601,7-я страница порванного Регистра,Поднятие 7-й страницы порванного Регистра...
35701,31-я страница порванного Регистра,Поднятие 31-й страницы порванного Регистра...
40101,Трава пробуждения,Добыча травы пробуждения...
40102,@40101,@40101
40103,@40101,@40101
40104,@40101,@40101
40105,@40101,@40101
40106,@40101,@40101
40107,@40101,@40101
40108,@40101,@40101
40109,@40101,@40101
40110,@40101,@40101
40201,Клетка Людоеда,@10901
40202,@40201,@10901
40203,@40201,@10901
40204,@40201,@10901
40205,@40201,@10901
40301,Тело солдата,Получение трупа...
40302,@40301,@40301
40303,@40301,@40301
40304,@40301,@40301
40305,@40301,@40301
40306,@40301,@40301
40307,@40301,@40301
40308,@40301,@40301
40309,@40301,@40301
40401,Оружие солдата,Получение оружия...
40402,@40401,@40401
40403,@40401,@40401
40404,@40401,@40401
40405,@40401,@40401
40406,@40401,@40401
40407,@40401,@40401
40408,@40401,@40401
40409,@40401,@40401
40601,@21001,Уничтожение камня призыва зла...
40701,@40301,@40301
40702,@40301,@40301
40703,@40301,@40301
40704,@40301,@40301
40705,@40301,@40301
40706,@40301,@40301
40707,@40301,@40301
40801,Трофейное зерно,Получение урожая...
40802,@40801,@40801
40803,@40801,@40801
40804,@40801,@40801
40805,@40801,@40801
40806,@40801,@40801
40901,Фолиант Черной магии,Исследование груды книг...
41001,Костер ящера,Сожжение крови ящера...
41101,@41001,@41001
41201,Похищенный старик,@10901
41301,Похищенная женщина,@10901
41401,Похищенный ребенок,@10901
41501,Тотем ящера,@20201
41701,Пленные солдаты,@10901
41801,Пленный командир,@10901
41901,@12901,Получение доспехов орка...
41902,@12901,@41901
41903,@12901,@41901
41904,@12901,@41901
41905,@12901,@41901
41906,@12901,@41901
42201,Захваченные горожане,@10901
42301,Пленный стражник,@10901
42401,@41501,@20201
42501,@21001,
42601,Горящий тотем ящера,
43101,@42601,
42701,@12001,@12001
42801,Жаровня верховного шамана,Сожжение крови капитанов...
42901,@41701,@10901
43201,@12001,@12001
43301,Щит Элизабет,
43302,@43301,
43303,@43301,
43304,@43301,
43401,Большая пустая клетка,
43501,Малая пустая клетка,
43601,@43401,
43801,Адъютант тюрьмы,
50101,Чья-то кровь,
50102,@50101,
50103,@50101,
50104,@50101,
50105,@50101,
50106,@50101,
50107,@50101,
50301,Заброшенный колодец,Сбор воды...
50401,Задержанный солдат,Открытие тюрьмы...
50501,Загадочная кость,
50502,@50501,
50503,@50501,
50504,@50501,
50505,@50501,
50506,@50501,
50507,@50501,
50508,@50501,
50509,@50501,
50510,@50501,
50511,@50501,
50512,@13101,
50513,@13101,
50514,@13101,
50515,@50501,
50516,@50501,
50517,@50501,
50518,@50501,
50519,@50501,
50520,@50501,
50521,@50501,
50522,@50501,
50523,@50501,
50524,@50501,
50525,@35301,
50526,@35301,
50527,@50501,
50528,@50501,
50529,@50501,
50530,@50501,
50531,@50501,
50532,@50501,
50533,@13101,
50534,@13101,
50535,@13101,
50536,@50501,
50537,@50501,
50538,@50501,
50539,@50501,
50540,@50501,
50541,@50501,
50542,@50501,
50543,@50501,
50544,@50501,
50545,@50501,
50546,@50501,
50547,@50501,
50548,@50501,
50601,@40301,@21801
50602,@40301,@21801
50603,@40301,@21801
50604,@40301,@21801
50605,@40301,@21801
50606,@40301,@21801
50607,@40301,@21801
50608,@40301,@21801
50609,@40301,@21801
50610,@40301,@21801
50611,@40301,@21801
50612,@40301,@21801
50613,@40301,@21801
50614,@40301,@21801
50615,@40301,@21801
50616,@40301,@21801
50617,@40301,@21801
50618,@40301,@21801
50619,@40301,@21801
50620,@40301,@21801
50621,@40301,@21801
50622,@40301,@21801
50623,@40301,@21801
50624,@40301,@21801
50701,Чье-то снаряжение,Получение снаряжения...
50702,@50701,@50701
50703,@50701,@50701
50704,@50701,@50701
50801,Задержанный капитан рейнджеров,@10901
50901,Труп рейнджера,Получение вещей...
50902,@50901,@50901
50903,@50901,@50901
50904,@50901,@50901
50905,@50901,@50901
51001,Неповрежденный эльфийский кристалл,Добыча кристалла...
51002,@51001,@51001
51003,@51001,@51001
51004,@51001,@51001
51005,@51001,@51001
51006,@51001,@51001
51007,@51001,@51001
51008,@51001,@51001
51009,@51001,@51001
51010,@51001,@51001
51011,@51001,@51001
51012,@51001,@51001
51013,@51001,@51001
51014,@51001,@51001
51015,@51001,@51001
51101,Коробка с кристаллами,@51001
51102,@51101,@51001
51103,@51101,@51001
51104,@51101,@51001
51201,Кристалл Падшего эльфа,@51001
51202,@51201,@51001
51203,@51201,@51001
51204,@51201,@51001
51205,@51201,@51001
51301,@51201,@51001
51302,@51201,@51001
51303,@51201,@51001
51304,@51201,@51001
51305,@51201,@51001
51306,@51201,@51001
51307,@51201,@51001
51308,@51201,@51001
51309,@51201,@51001
51310,@51201,@51001
51311,@51201,@51001
51312,@51201,@51001
51401,Человек-загадка,Проверка человека...
51501,Кроваво-красное дерево,Проверка дерева...
51601,Разбросанное снаряжение,Проверка книг...
51602,@51601,@51601
51603,@51601,@51601
51604,@51601,@51601
51605,@51601,@51601
51606,@51601,@51601
51607,@51601,@51601
51608,@51601,@51601
51609,@51601,@51601
51610,@51601,@51601
51611,@51601,@51601
51701,@12001,Использ.камня телепортации...
51801,@50701,@50701
51802,@50701,@50701
51803,@50701,@50701
51804,@50701,@50701
51805,@50701,@50701
51806,@50701,@50701
51807,@50701,@50701
51808,@50701,@50701
51809,@50701,@50701
51810,@50701,@50701
51811,@50701,@50701
51812,@50701,@50701
51901,Коробка с оружием,Уничтожение снаряжения...
51902,@51901,@51901
51903,@51901,@51901
51904,@51901,@51901
51905,@51901,@51901
51906,@51901,@51901
51907,@51901,@51901
51908,@51901,@51901
52001,@35301,@10901
52002,@35301,@10901
52003,@35301,@10901
52004,@35301,@10901
52005,@35301,@10901
52006,@35301,@10901
52007,@35301,@10901
52008,@35301,@10901
52009,@35301,@10901
52010,@35301,@10901
52011,@35301,@10901
52012,@35301,@10901
52013,@35301,@10901
52101,@12001,@51701
52201,@13101,Проверка клетки...
52301,@13101,@52201
52501,@13101,@52201
52502,@13101,@52201
52503,@13101,@52201
52504,@13101,@52201
52601,@13101,@52201
52602,@13101,@52201
52603,@13101,@52201
52801,@33101,Уничтожение котла...
52901,@33101,@52801
53001,@33101,@52801
53101,Сигнальный огонь орков,Уничтожение сигнального огня...
53201,@51101,
53202,@51101,
53501,Камень призыва Вапара,
53502,Магический круг Вапара,
54001,Магический круг Хардина,
54101,@10201,
54201,Магический круг Маммона,
54301,Блокировка,
54302,@54301,
54303,@54301,
54304,@54301,
54601,Пленные последователи,Освобождение последователей...
54801,Магический круг Купауна,
54901,Падший Вальтер и магический круг,
55001,"Сокровище, которое ищет Дороти",Открытие сундука с сокровищами...
55101,Похищенные горожане,Открытие клетки...
55201,Награбленное у Варота,Получение вещей...
55301,Гигантский кристалл эльфа,Получение эльфийского кристалла...
55401,Эльфийская реликвия,Получение реликвии...
55501,Плененные горожане,@55101
55601,Клетка,
55602,@55601,
55603,@55601,
55604,@55601,
55605,@55601,
55606,@55601,
55607,@55601,
60101,След колдуна,Поиск следов...
60201,Сумка для черной магии,Получение инвентаря...
60401,Дрова,Получение дров...
60402,@60401,@60401
60403,@60401,@60401
60404,@60401,@60401
60405,@60401,@60401
60406,@60401,@60401
60407,@60401,@60401
60408,@60401,@60401
60501,Яйцо василиска,Получение яйца...
60502,@60501,@60501
60503,@60501,@60501
60504,@60501,@60501
60505,@60501,@60501
60506,@60501,@60501
60507,@60501,@60501
60508,@60501,@60501
60509,@60501,@60501
60510,@60501,@60501
60701,Фрагмент таблички,Получение таблички...
60702,@60701,@60701
60703,@60701,@60701
60704,@60701,@60701
60705,@60701,@60701
60706,@60701,@60701
60801,Неполная табличка,@60701
60802,@60801,@60701
60803,@60801,@60701
60804,@60801,@60701
60805,@60801,@60701
60806,@60801,@60701
60807,@60801,@60701
60901,Тело мага Башни Слоновой Кости,@40301
61001,Труп Гнолла,@40301
61002,@61001,@40301
61003,@61001,@40301
61004,@61001,@40301
61005,@61001,@40301
61006,@61001,@40301
61007,@61001,@40301
61008,@61001,@40301
61101,Трофейная провизия,Получение провизии...
61102,@61101,@61101
61103,@61101,@61101
61104,@61101,@61101
61105,@61101,@61101
61106,@61101,@61101
61107,@61101,@61101
61108,@61101,@61101
61201,@12001,@51701
61301,@60901,Исследование...
61401,Пленный Старис,Освобождение Стариса...
61501,Повозка,
61502,@61501,
61601,@13101,
61901,Груда ящиков,Рытье в вещах...
62001,@61901,@61901
62101,@61901,@61901
62301,Сломанная повозка,Ремонт оружия...
62402,@61001,
62403,Оружие,
62404,@61001,
62405,@61001,
62406,@61001,
62407,@61001,
62408,@61001,
62409,@61001,
62410,@61001,
62411,@61001,
62412,@61001,
62413,@61001,
62414,@61001,
62415,@61001,
62416,@62403,
62417,@61001,
62418,@62403,
62419,@62403,
62420,@62403,
62421,@61001,
62422,@61001,
62423,@62403,
62424,@62403,
62425,@62403,
62426,@62403,
62427,@62403,
62428,@62403,
62429,@62403,
62430,@62403,
62431,@62403,
62701,Раскрошенный камень,
62702,@62701,
62703,@62701,
62704,@62701,
62706,@62701,
62707,@62701,
62708,@62701,
62901,@60201,Проверка инвентаря...
63001,@60201,@62901
63101,Круг черной магии,
63201,@63101,
63801,Участок Гнолла,
63901,@63801,
64001,Пустое место,Гнолл-обманщик...
64101,@64001,@64001
64201,@63801,
64301,@63801,
64401,Гнолл-головорез,
64402,@64401,
64403,@64401,
64501,Магический круг,Отмена магии магического круга...
64601,Павший солдат,
64602,Павший солдат,
64603,Павший солдат,
64701,Пещера Муравья Генерала,Исследование пещеры Муравья Генерала...
64801,Молитва Шейн,Создание копии молитвы...
64901,Потерянный манускрипт Шейн,Получение манускрипта...
65001,@60501,@60501
65101,Торговые товары ради приманки,Действуя как торговец...
65201,@65101,@65101
70101,Коробка с украденным оружием,Получение ящика с оружием...
70102,@70101,@70101
70103,@70101,@70101
70104,@70101,@70101
70105,@70101,@70101
70201,Коробка с оружием орков,Сожжение коробки с оружием...
70202,@70201,@70201
70203,@70201,@70201
70204,@70201,@70201
70205,@70201,@70201
70206,@70201,@70201
70207,@70201,@70201
70301,Предметы добычи орков,Сожжение предметов добычи...
70302,@70301,@70301
70303,@70301,@70301
70304,@70301,@70301
70401,Странное письмо,Иссл.подозрительного письма...
70501,Высохшее дерево,Сбор древесного сока...
70601,@35301,@10901
70701,@13101,
70801,Фрагменты руин эльфов,Исследование останков...
70802,@70801,@70801
70803,@70801,@70801
70804,@70801,@70801
70901,@70801,Уборка фрагментов руин...
70902,@70801,@70901
70903,@70801,@70901
70904,@70801,@70901
70905,@70801,@70901
71001,Раненый солдат,Пробуждение солдата...
71101,Гриб-противоядие,Собирание грибов...
71102,@71101,@71101
71103,@71101,@71101
71104,@71101,@71101
71105,@71101,@71101
71106,@71101,@71101
71201,@21001,
71401,Мешочек с паучьим яйцом,Уничтожение паучьего яйца...
71402,@71401,@71401
71403,@71401,@71401
71404,@71401,@71401
71405,@71401,@71401
71406,@71401,@71401
71407,@71401,@71401
71501,Круг телепортации эльфийских руин,
71601,Факел,
71602,@71601,
71603,@71601,
71604,@71601,
71701,Камень телепортации,Использование камня телепортации...
71801,Сломанная колонна,
71802,@71801,
71803,@71801,
71804,@71801,
71901,Сумка Леи,Рытье в инвентаре...
80101,Маяк,Зажигание огня...
80201,@80101,@80101
80601,Свет факела,@80101
80701,@80601,@80101
80301,Доклад об исследованиях,Получение доклада об исслед. ...
80302,@80301,@80301
80303,@80301,@80301
80304,@80301,@80301
80401,Казармы,
80501,Стопка,Рытье в стопке...
80901,Кристалл младшего гиганта,Добыча кристалла гиганта...
80902,@80901,@80901
80903,@80901,@80901
80904,@80901,@80901
80905,@80901,@80901
80906,@80901,@80901
80907,@80901,@80901
80908,@80901,@80901
80909,@80901,@80901
80910,@80901,@80901
80911,@80901,@80901
80912,@80901,@80901
81001,Фрагмент реликвии гигантов,Получ. фрагмента реликвии ...
81002,@81001,@81001
81003,@81001,@81001
81004,@81001,@81001
81005,@81001,@81001
81006,@81001,@81001
81007,@81001,@81001
81101,Коробка с лекарствами,Получение коробки с лекарствами...
81102,@81101,@81101
81103,@81101,@81101
81104,@81101,@81101
81105,@81101,@81101
81106,@81101,@81101
81107,@81101,@81101
81201,Фрагмент реликвии,Получение фрагмента реликвии...
81202,@81201,@81201
81203,@81201,@81201
81204,@81201,@81201
81205,@81201,@81201
81206,@81201,@81201
81207,@81201,@81201
81301,Кристалл гиганта,Получение кристалла гиганта...
81302,@81301,@81301
81303,@81301,@81301
81304,@81301,@81301
81305,@81301,@81301
81306,@81301,@81301
81307,@81301,@81301
81401,@81301,@81301
81402,@81301,@81301
81403,@81301,@81301
81404,@81301,@81301
81405,@81301,@81301
81406,@81301,@81301
81407,@81301,@81301
81408,@81301,@81301
81409,@81301,@81301
81410,@81301,@81301
81411,@81301,@81301
81412,@81301,@81301
81501,Ядовитый гриб,Получение ядовитого гриба...
81502,@81501,@81501
81503,@81501,@81501
81504,@81501,@81501
81505,@81501,@81501
81506,@81501,@81501
81507,@81501,@81501
81601,@12001,Движение к башне Крумы...
81701,@12001,Уход из башни...
81901,Коробка,Гашение огня...
82001,@81901,@81901
82101,@81901,@81901
82201,@81901,@81901
82401,Гигантский кокон,Поиск Ганса...
82501,Логово Болотного наблюдателя,Поднятие из ямы...
90201,Соломенная повозка Танор,Сожжение повозки...
90401,Труп Танор,@21801
90402,@90401,@21801
90403,@90401,@21801
90404,@90401,@21801
90405,@90401,@21801
90406,@90401,@21801
90407,@90401,@21801
90408,@90401,@21801
90409,@90401,@21801
90410,@90401,@21801
90411,@90401,@21801
90412,@90401,@21801
90413,@90401,@21801
90414,@90401,@21801
90415,@90401,@21801
90416,@90401,@21801
90501,Груда провизии Гноллов,@20201
90601,"Стальная клетка, в которой сидит Танор",@10901
90801,@10301,@20201
90901,@90401,
90902,@90401,
90903,@90401,
90904,@90401,
90905,@90401,
90906,@61001,
90907,@61001,
90908,@61001,
90909,@61001,
90910,@61001,
90911,@90401,
90912,@61001,
90913,@90401,
90914,@61001,
90915,@90401,
90916,@61001,
90917,@90401,
90918,@61001,
91001,@62403,
91002,@62403,
91003,Булава,
91004,@91003,
91005,@62403,
91006,@62403,
91007,@62403,
91008,@62403,
91009,@62403,
91010,@91003,
91011,@91003,
91012,Лук,
91013,@91012,
91014,@91012,
91015,@91012,
91016,@91012,
91017,@91012,
91018,@91012,
91019,@91012,
91020,@91012,
91021,@91012,
91022,@91003,
91023,@91003,
91024,@91003,
91025,@91003,
91026,@91003,
91027,@91003,
91028,@91003,
91101,Огонь соломенной повозки Танор,
91201,Ловушка короля леопардов,Открытие коробки...
91301,Коробка припасов Танор,@20201
91401,@91301,@20201
91501,@91301,@20201
91601,@90401,@40301
91602,@90401,@40301
91603,@90401,@40301
91604,@90401,@40301
91605,@90401,@40301
91606,@90401,@40301
91607,@90401,@40301
91608,@90401,@40301
91609,@90401,@40301
91610,@90401,@40301
91611,@90401,@40301
91612,@90401,@40301
91613,@90401,@40301
91614,@90401,@40301
91901,Багаж,Поиск вещей...
92001,@90501,Разведение огня для груды провизии...
92101,Груда провизии,@92001
92401,Большая клетка Танор,@10901
92501,@13101,
92502,@13101,
92503,@13101,
92601,@90401,@21801
92602,@90401,@21801
92603,@90401,@21801
92604,@90401,@21801
92605,@90401,@21801
92701,@90401,@40301
92702,@90401,@40301
92703,@90401,@40301
92704,@90401,@40301
92705,@90401,@40301
92706,@90401,@40301
92801,@12001,@12001
92901,@35301,@10901
93101,Чей-то след,@61301
93102,@93101,@61301
93103,@93101,@61301
93104,@93101,@61301
93105,@93101,@61301
93201,Огонь коробки припасов Танор,
93301,@93201,
93401,@93201,
93501,Беседующие Хардин и вождь,
93601,@90601,@10901
93701,@90601,@10901
93801,"Стальная клетка, в которой сидел Танор",
93901,@93801,
94001,@93801,
94101,@90501,
94201,@90501,
94301,Горящий склад,
100101,Цветок агонии,Получение кроваво-красного букета цветов...
100102,@100101,@100101
100103,@100101,@100101
100104,@100101,@100101
100105,@100101,@100101
100106,@100101,@100101
100107,@100101,@100101
100108,@100101,@100101
100109,@100101,@100101
100110,@100101,@100101
100111,@100101,@100101
100112,@100101,@100101
100113,@100101,@100101
100114,@100101,@100101
100201,Подозрительное дерево,Исследование подозрительного дерева...
100301,Кенотаф,Предложение цветов...
100401,Коррозийная трава,Поднятие травы...
100402,@100401,@100401
100403,@100401,@100401
100404,@100401,@100401
100405,@100401,@100401
100406,@100401,@100401
100407,@100401,@100401
100501,Дикая мандрагора,Получение мандрагоры...
100502,@100501,@100501
100503,@100501,@100501
100504,@100501,@100501
100505,@100501,@100501
100506,@100501,@100501
100507,@100501,@100501
100508,@100501,@100501
100509,@100501,@100501
100510,@100501,@100501
100511,@100501,@100501
100512,@100501,@100501
100513,@100501,@100501
100514,@100501,@100501
100515,@100501,@100501
100601,Гигантская дикая мандрагора,Получение гигантской мандрагоры...
100701,Кровавая трава,Получение сияющей красной травы...
100702,@100701,@100701
100703,@100701,@100701
100704,@100701,@100701
100705,@100701,@100701
100706,@100701,@100701
100707,@100701,@100701
100708,@100701,@100701
100709,@100701,@100701
