Key,Value
873,Не группа.
874,Этого нельзя сделать.
875,Не в очереди на вход в подземелье группы.
876,Такой член группы не найден.
877,Недостаточно членов группы.
878,Это нельзя сделать во время подбора группы.
879,Уже зарегистр. в групповом голосовом чате.
880,Не зарегистр. в голосовом чате.
881,Ошибка голоса Аполлона.
882,Групповое задание не публикуется.
883,Уровень игрока недостаточен.
884,Набор уже идет.
885,"Один из членов находится в регионе, к которому нет доступа."
886,У одного из членов группы не хватает оставшихся входов в подземелье.
887,Один из членов группы не соответствует требованиям для входа в подземелье.
888,"Нельзя сделать, когда группа заполнена."
889,Нельзя сделать во время приглашения члена группы.
890,Можно подать заявку через [Time].
891,Вы уже подали заявку на вступление в эту группу.
892,Лидер группы находится рядом.
893,Один из членов группы не может этого.
894,Нельзя присоед. к этой группе.
901,Идентификатор относится к несуществующему или другому клану.
902,Неверная длина названия клана.
903,Клан с таким названием уже есть.
904,Уже в клане.
905,Еще не в клане.
906,У вас нет таких полномочий в клане.
907,Клан не публикует список членов.
908,Заявка на вступление уже подана.
909,Заявка на вступление в клан еще не подана.
910,Вы больше не можете принимать в клан.
911,Доступно только членам клана низкого ранга.
912,Эти деньги не могут быть пожертвованы.
913,Неверная сумма пожертвования.
914,Голос за импичмент уже подан.
915,Игрок уже отметился в клане.
916,Больше делать клановые приветствия нельзя.
917,Ваше приветствие этому игроку уже отправлено.
918,Недостаточно монет клана.
919,Неверный идент. кланового полож. эффекта.
920,Этот клановый полож. эффект уже есть.
921,Неверный идентификатор информации о замке.
922,Недостаточно аден клана.
923,Получение стало невозможно.
924,Неверный идент. информации об эмблеме клана.
925,Присваивать этот клановый ранг нельзя.
926,Нет клана.
927,Союз уже заключен.
928,Заявка на заключ. союза уже отправлена.
929,Вас не пригласили в клан.
930,Это не союзный клан.
931,Заключение новых союзов невозможно.
932,Этот клан не может заключать новые союзы.
933,Лидер клана не может покинуть клан.
934,Регистрация новых враждебных кланов невозм.
935,Этот клан уже в числе враждебных.
936,Это не враждебный клан.
937,Война против враждебного клана невозможна.
938,Убрать клан из враждебных невозм.
939,Сдаться в бою с враждеб. кланом невозм.
940,Клановых полож. эффектов нет.
941,Нельзя заключить союз с враждебным кланом.
942,Союзный клан нельзя сделать враждебным.
943,Необходимо ввести цену выше минимальной ставки.
944,Уровень клана слишком низок для использования этой функции.
945,Объявить противный клан враждебным нельзя из-за его слишком низкого уровня.
946,"Минимальный уровень для вступления повышен.
Нельзя подать заявку на вступление."
947,"Для вступления теперь требуется одобрение.
Нельзя подать заявку на вступление."
948,Вы достигли лимита пожертвований за день.
949,Недостаточно Знаков Крови.
950,Куплено максимально допустимое количество за день.
951,Вы больше не можете принимать заявки.
952,Неверное название клана.
953,В названии клана не может быть пробелов.
954,"Чтобы клан мог быть распущен, из него должны выйти все члены."
955,Не участвует в событиях клана из-за штрафа за выход из клана и повторное вступление.
956,Уже является членом клана.
957,@GuildJoined
958,Все враждебные кланы зарегистрированы.
959,Не является лидером клана.
960,Куплено макс. допустимое количество за неделю.
961,Куплено макс. допустимое количество за месяц.
962,Исключение членов высокого ранга невозможно.
963,Этот пользователь еще не прошел обучение кланам.
964,Регистрация новых враждебных кланов больше невозм.
965,Для покупки слишком мало Знаков Крови клана.
966,"Присоединение, выход, назначение лидера
и роспуск клана невозм. при Осаде замка."
967,"Присоединение, выход, назначение лидера
и роспуск клана невозм. при Осаде крепости."
968,Данное подземелье клана недоступно.
969,Ваше членство в клане не позволяет вам этого сделать.
970,Это подземелье клана уже пройдено.
971,Достигнут лимит по числу восстановлений.
972,Это подземелье клана еще не пройдено.
973,Недостатат. кр. звездных камней.
974,Доступных наград за отметку в клане нет.
975,Доступных отметок в клане нет.
976,Вы уже получили награду за отметку в клане.
977,Этот член клана давно не заходил в игру.
978,Клан не существует или не зарегистрирован.
1001,Неверный идентификатор портала.
1002,Управление невозможно.
1101,Сделать ставку на Осаду замка не удалось.
1102,Отменить ставку на Осаду замка не удалось.
1103,Неверная Осада замка.
1104,Нет информации о ставке на Осаду замка.
1105,Недостаточно купонов на Фестиваль Осад.
1106,Нет ваучеров на Фестиваль Осад.
1107,Недостаточно денег для ставки.
1108,Неподходящее время для ставки.
1109,Уже сделана ставка в макс. размере.
1110,Неверная ячейка Фестиваля Осад.
1111,"Вход только для кланов, успешно сделавших ставку."
1112,Получение награды по ваучеру сейчас недоступно.
1113,Осада замка не происходит.
1114,Ставка в том же размере невозможна.
1115,Из этого мира нельзя перейти к Осаде замка.
1116,Завоеванных кланов нет.
1117,Истории Осады замков нет.
1118,Фестиваль Осад в данный момент не идет.
1119,"Покупка невозможна, т. к. ни один клан не захватил замок и не сделал на него ставку."
1151,Сделать ставку не удалось.
1152,Отменить ставку не удалось.
1153,Неверная регистрация на Осаду крепости.
1154,Нет информации о ставке на Осаду крепости.
1155,Неверная информация о территории.
1156,Неверный идентификатор информации о крепости.
1157,"Кланы, владеющие замками, не могут делать ставки."
1158,Осада крепости не происходит.
1159,Этот клан не участвовал в Осаде крепости.
1160,"Приобретать могут только кланы, завоевывавшие замки."
1161,"Приобретать могут только кланы, завоевывавшие крепости."
1162,"Кланы, владеющие крепостями, не могут делать ставки."
1190,"Регистрация возможна только для членов клана,
участвующих в Осаде замка или крепости."
1201,Неверная цена.
1202,@InvalidName
1203,"Нет предметов, которые можно использ."
1204,Неверн. статус.
1205,Предмет должен надеваться.
1206,Это продавец.
1207,Результатов поиска нет.
1208,Регистрация этого типа невозможна.
1209,Товар уже распродан.
1210,Число возможных регистраций превышено.
1211,Несовпадение ранга предметов.
1212,Нет соотв. названия и категории.
1213,Нет соотв. названия и ранга.
1214,Недостаточно аден для регистрации на фактории.
1215,Ваш список любимых предметов на фактории полон.
1216,Идентичный любимый предмет.
1217,Нет любимых предметов.
1218,Этот предмет нельзя зарегистрировать.
1219,Кристалл Души установлен.
1220,Достигнуто максимальное число зарегистрированных предметов.
1221,Недостаточно для Фактории
1222,Часть этого предмета продана.
1301,Неверный идентификатор предмета.
1302,Неверный предмет для покупки.
1303,Неверный тип денег.
1304,Неверный тип ничьей.
1305,Нельзя приобрести изначальный предмет.
1306,Покупка во время перезарядки невозможна.
1307,Допустимое количество покупок за день превышено.
1308,Допустимое количество покупок за неделю превышено.
1309,Допустимое количество покупок за месяц превышено.
1310,Сейчас не время для покупок.
1332,Продажа этого предмета завершена.
1311,Этот предмет нельзя получить бесплатно.
1312,Этот тип ежемесячного пакета уже используется.
1313,Вы не получили ежемесячный наградной пакет достаточное кол-во раз.
1314,Неправильный запрос.
1315,Несоотв. тип закладки приобретенного предмета.
1316,Годовой предмет уже используется.
1317,Неверный идент. информации о магазинной награде.
1318,Сейчас нет события магазинных бонусов.
1319,Неверный тип магазинной награды.
1320,Наград для получения нет.
1321,Время события обновлено. Перезагрузка.
1322,Это не вернувшийся игрок.
1323,Это не новый игрок.
1324,Срок распродажи завершился.
1325,Предмет распродан.
1326,Условия для приобретения не выполнены.
1327,Приобретение не удалось.
1328,Неверный тип награды годового предмета.
1329,Запрос в службу поддержки.
1330,Неверный идент. информации всплывающего окна.
1331,Ограниченный предмет распродан.
1401,Неверный идентификатор подземелья.
1402,Входов в подземелье не осталось.
1403,Бесплатный вход в ежедневные подземелья возможен только в определенные дни.
1404,Пройти подземелье не удалось.
1405,Вы не находитесь в подземелье.
1406,"Вход в Башню Дерзости невозможен, поскольку
вы исчерпали количество входов."
1407,Подземелье еще не пройдено.
1408,Возможности автопрохождения подземелий нет.
1409,Бесплатный вход в ежедн. подземелья невозможен.
1410,Добыча более невозможна.
1411,Неверная информация о задании подземелья.
1412,Задание подземелья еще не выполнено.
1413,Вы уже получили награду за прохождение этого подземелья.
1414,Недостаточно очков задания подземелья для получения награды.
1415,Бонусное время в подземелье еще осталось.
1416,Число пополн. недостат. для бонусного времени в подземелье.
1417,Автопрохождение заданий элитных подземелий возможно после их первонач. прохождения.
1418,Входов в ежедневное подземелье не осталось.
1419,Автопрохождение невозм. из-за слишком низкого рейтинга прохождения подземелья. Повысьте рейтинг и повторите попытку.
1420,Перейти в подземелье из данного мира нельзя.
1421,Еще осталась возможность входа в ежедневные подземелья.
1422,Вы больше не можете войти в это ежедн. подземелье.
1423,Входов в подземелье не осталось.
1424,Вход в это подземелье невозможен.
1425,Еще остались входы в подземелье.
1426,Все возможности оплатить пополнение исчерпаны.
1501,Неверн. PvP-статус.
1502,Ваш ранг изменился.
1503,Ранг цели изменился.
1504,Цель готова к бою.
1505,На вас напали в режиме PvP.
1506,Недостаточно билетов для начала PvP.
1507,Вы не находитесь на Арене.
1508,Начало PvP не подтверждено.
1509,Нет статуса PK.
1510,Список банды полон.
1511,Поиск в списке банды не дал результатов.
1512,Пользователь уже зарегистрирован.
1513,Оружие не экипировано.
1514,Награда уже получена.
1515,Нет рейтинга Арены.
1516,Нет наград Арены.
1517,Купить больше PvP-билетов нельзя.
1518,Неверная цель для дуэли.
1551,Задание по смене класса уже выполняется.
1552,Задание по смене класса еще выполняется.
1553,Еще осталась награда за смену класса.
1554,Выполнение невозможно.
1555,Получение наград невозможно.
1556,Неверный идентификатор задания по смене класса.
1601,Выполненное задание.
1602,@NotCompeletableStateMissionRequest
1603,@InvalidQuestInfoId
1604,Неверный идент. награды за задание.
1701,Неверный идентификатор обучения.
1702,Запустить обучение не удалось.
1703,Неверный этап обучения.
1704,@TutorialWorldAcquireFailed
1705,Этап обучения пройден.
1706,Вы уже получили обучающий материал.
1707,Обучение еще не начато.
1708,Идет прохождение обязательного обучения.
1709,Обучение уже завершено.
1710,Вы уже получили награду.
1711,Учебный игрок - Только проводит обучение
1712,Это не учебный игрок.
1713,Пропустить невозможно.
1714,Запуск обучения в подземельях невозм.
1801,Ошибка сервера Redis.
1802,Неверный идентификатор информации о рейтинге.
1803,Нет данных о рейтинге.
1804,Неверная страница.
1850,Голосовой чат не сброшен.
1851,Отклонение по времени ответа сервера голосового чата.
1901,Вы достигли лимита по числу купонов на Фестиваль Осад.
1902,Вы достигли лимита по числу SP.
1903,Вы достигли лимита по числу билетов на Арену.
1904,Вы достигли лимита по числу Красных алмазов.
1905,Вы достигли лимита по числу Синих алмазов.
1906,Вы достигли лимита по числу очков лояльности.
1907,Вы достигли лимита по числу очков дружбы.
1908,Вы достигли лимита по числу Топазов.
1909,Вы достигли лимита по числу монет клана.
1910,Вы достигли лимита по числу аден.
2001,Неверный тип события.
2002,Событие сейчас не происходит.
2003,Вы уже получили награду за событие.
2004,Неверные условия события.
2005,Вы не соответствуете условиям события.
2006,Вы уже получили максимально возможное количество наград за событие.
3000,NetmarbleS IAP: У адресата подарка превышен лимит.
3001,NetmarbleS IAP: Лимит подарков превышен.
3002,NetmarbleS IAP: Лимит оплаты превышен.
3003,NetmarbleS IAP: Ошибка.
3004,NetmarbleS IAP: Это не зарегистр. предмет.
3005,NetmarbleS IAP: Нет ответа от сервера. Повторите попытку.
3006,NetmarbleS IAP: Технические работы на сервере.
3007,Ошибка установки предмета.
3008,Срок продажи предмета завершен.
3009,Предмета нет в продаже.
3101,Подтвердить предв. регистрацию не удалось.
3102,Верифицировать предв. регистрацию не удалось.
4001,Игрок еще не вошел в этот регион.
9000,Пакет должен быть удален.
9001,Скоро выйдет.
9002,Превышение.
981,Недостат. опыта холла клана для повыш. уровня.
980,"Холл этого клана закрыт.
Можно войти, только если двери холла клана открыты."
990,Этот клан не приобрел себе холл клана.
991,Вы уже находитесь в холле клана.
5600,"Вы можете приглашать игроков в пределах 200 очков
от числа очков у лидера группы поля боя."
5601,Этот игрок уже состоит в группе поля боя.
498,"Приобретать заряды души
при активных зарядах души нельзя."
992,Этот член клана получил макс. возможное количество призов.
993,В клане некого награждать.
92,"Барьер закрыт из-за истечения времени призыва.
Битва за это подземелье окончена."
5602,"В настоящее время сезон закрыт.
Ваши очки будут начислены с открытием регулярного сезона."
999,"Холл клана не может быть снесен, поскольку внутри находится игрок."
1013,"Передать должность лидера клана можно только игроку, пробывшему членом клана не менее 7 дней."
979,Вы уже приобрели холл клана.
982,Недостат. Фрагментов Кристалла единства для повыш. уровня.
1004,"Каждый день доступно одно новое
одиночное задание холла клана."
983,"В день вы можете выполнить любое количество заданий холла клана,
но одновременно можете выполнять не более 3."
984,Это задание холла клана уже выполняется.
985,Над этим заданием уже работает другой член клана.
986,Это задание уже выполнено.
987,Это задание сейчас не выполняется.
988,Задание не может быть выполнено в данное время.
989,"Повысьте уровень холла клана,
чтобы усилить Кристалл единства."
994,"Для использования наймите
Хранителя более высокого ранга."
995,Уже зарегистрирована другая реликвия.
996,Зарегистрированных реликвий нет.
997,Для оценки реликвии нужно больше времени.
998,Недостат. очков Сундука клановой реликвии.
1000,"Уже готовится такой же
или лучший пир."
1010,Этому Хранителю уже поручена задача.
1011,Неизвестный тип Хранителя.
1012,Улучшить Хранителя до выбранного ранга невозможно.
1021,Не идет битва с враждебным кланом.
1022,Обсуждается окончание битвы с враждебным кланом.
1023,Окончание битвы с враждебным кланом не обсуждается.
1024,Недостаточно членов клана для битвы.
1025,Недостаточно членов враждебного клана для битвы.
93,Нельзя изменить каналы во время битвы.
500,Для передвижения покиньте Арену потасовок.
97,Недостаточно монет славы.
98,Недостаточно монет смелости.
99,Недостаточно древних монет.
1911,Достигнут лимит по числу монет славы.
1912,Достигнут лимит по числу монет смелости.
1913,Достигнут лимит по числу древних монет.
895,Нельзя войти во время подготовки поля боя.
1014,"Не хватает хвороста, чтобы разжечь огонь в камине."
1015,Достигнут лимит числа изготовлений.
1051,Этот предмет нельзя выдать как приз.
400,Нет доступных SP.
5300,Неверный идент. ездового животного.
5301,Неверный идент. информации о ездовом животном.
5302,Оседланных ездовых животных нет.
5303,Вы пытаетесь пересесть на такое же ездовое животное.
5304,Предмет относится к другому езд. животному.
5305,Достигнут лимит использ. этого предмета для езд. животного.
5306,Информация о ездовом животном не совпадает.
5307,Ваш уровень слишком низок для активации ездового животного.
5308,Активированных ездовых животных нет.
5309,Ранг ездового животного слишком низок.
5310,Условия для активации этого ездового животного не выполнены.
5311,Это не предмет для ездового животного.
5312,Неверная ячейка для этого предмета для ездового животного.
5313,Недост. материалов для повыш. ур. ездового животного.
5314,Здесь нельзя купить ездовых животных.
5315,Уровень ездового животного слишком низок.
6500,Достигнут предел объединения.
896,"Вы используете недопустимые символы.
(Нельзя использовать спецсимволы или ругательства)"
898,"Допустимая длина: 2–16 символов,
включая пробелы
(Для корейских и китайских символов: 2–12)"
897,У вас может быть только одно место за раз.
5400,В настоящее время недоступно.
1121,"Нельзя войти в Штаб Осады, потому что он разрушен."
899,"Вступить в группу из членов клана или пригласить их в группу можно только
во время Осады крепости и Осады замка."
6600,"В настоящее время недоступно. Вы можете сменить свое имя, только если находитесь в поле и не состоите в группе."
1055,Ответ от сервера Netmarble задерживается. Повторите попытку.
900,В текущем местоположении нельзя отправлять и принимать приглашения.
5603,Во время квалификации недоступен подбор участников для группы.
5604,"Вы не можете находиться в группе с игроками, проходящими квалификацию."
7100,Предметы ранга UR нельзя использовать в качестве материалов для модификации атрибутов.
107,"Вход невозможен, пока вы мертвы.
Попробуйте попытку после возрождения."
1056,Ваш уровень ниже требуемого.
1057,Ваша боевая мощь ниже требуемой.
1058,У вас недостаточное число входов Помощи клана.
1059,"Вы достигли максимального количества игроков, способных участвовать в помощи клана в прохождении подземелья."
1060,"Вы не можете войти в подземелье при помощи [Присоединиться], если вы уже проходите подземелье."
1061,Ваш уровень не входит в допустимый диапазон для помощи клана в прохождении подземелья.
1062,Ваша боевая мощь не входит в допустимый диапазон для помощи клана в прохождении подземелья.
1063,Ваше количество игроков не входит в допустимый диапазон для помощи клана в прохождении подземелья.
1064,Призыв о помощи в Подземелье клана приостановлен.
108,Вы достигли максимального количества немедленных воскрешений.
109,Слишком много пользователей для входа.
110,Недостаточно Зеленых алмазов.
111,@NotEnoughFreeDiamondStorage
112,Недостаточно зеленых или синих алмазов.
1914,Вы достигли лимита по числу зеленых алмазов.
1065,Босс Подземелья клана побежден.
638,"Вы уже выполняете особое задание.
Сначала вы должны выполнить особое задание."
1066,@PartyInvalidName
1067,Некому мстить.
1068,Игрок не в комнате.
1069,Помощь во мщении здесь невозможна.
1605,Нет награды за задание-приключение.
5101,"Это звание активировано,
поэтому вы не можете использ. предметы."
113,@PartyInvalidName
1005,Этот игрок уже приглашен в клан.
1006,Не удалось пригласить в клан. Достигнуто максимальное количество приглашений.
1007,Этот игрок отказался от приглашения в клан.
1008,Этого игрока нельзя пригласить в клан.
